map,run,mode,success,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed11,4,sector,True,73.88,2,2,0,0.304,7382,7365,0.34,-48.032,1.237,-6.378,2.393,-48.032,50.029,215.148,3.001,1.997,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,283,18884965,6199527,32.828,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,21362.89494163424,6.117722684824902,1.9466519455252917,4.1692884824902725,2.097231035019455,32.828,85.42777014376244,11.570780957089868,1,258,,
seed11,4,adaptive,True,73.11,2,2,0,0.222,7305,7292,0.598,-48.113,1.881,-2.272,5.251,-48.113,50.027,212.574,3.004,1.979,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,351,24041551,7764211,32.295,True,96.296,False,0.0,0.0,1,0,0,1785830371.500358,1785830371.500358,1785830407.11086,,,,,,1,0.110102,0.06365,,,,,,,,,,,,,,,,,,,,,,,21843.215805471125,6.031347142857143,2.0335592401215803,3.9960080851063835,1.9623714863221884,32.295,87.7961982068567,12.755027490623306,2,331,,
seed11,5,full,True,75.48,2,2,0,0.239,7542,7478,0.301,-48.034,1.217,-6.928,2.329,-50.0,50.059,216.217,3.003,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,367,24738608,24738608,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,68063.71428571429,12.939488268398268,5.211185541125541,7.7262592207792204,3.4454079783549783,100.0,92.5489650462958,10.378277480376942,0,231,,
seed11,5,sector,True,72.89,2,2,1,0.199,7284,7232,0.277,-48.028,1.636,-3.285,3.514,-48.028,50.038,210.613,3.001,1.991,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,203,13792278,4497249,32.607,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,21875.704301075268,6.921946344086022,2.0807787096774195,4.839318602150537,2.5226695752688175,32.607,84.16094213981656,10.786314426004278,3,189,,
seed11,5,adaptive,True,72.62,2,2,0,0.278,7255,7221,0.308,-48.031,1.358,-3.659,3.36,-48.031,50.012,210.98,3.002,1.993,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,279,19096026,6221126,32.578,True,94.265,False,0.0,0.0,1,0,0,1785830620.770854,1785830620.770854,1785830627.120702,,,,,,2,0.139955,0.046328,,,,,,,,,,,,,,,,,,,,,,,22020.08846153846,6.4244333461538465,2.059399753846154,4.363103153846154,2.213244703846154,32.578,88.40581235441753,11.923941407963591,3,263,,
seed11,6,full,True,71.42,2,2,1,0.012,7136,7118,0.315,-48.046,1.415,-6.112,3.271,-48.046,50.026,208.739,3.001,1.98,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,274,18037159,18037159,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,65432.811428571425,14.536138342857143,5.389056399999999,9.144850228571428,4.240634577142857,100.0,88.34405897752276,9.939199714984234,1,176,,
seed11,6,sector,True,72.03,2,2,0,0.274,7196,7152,0.366,-48.037,1.559,-1.733,3.775,-48.037,50.01,210.739,3.001,1.996,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,224,15164541,4961412,32.717,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,21876.933649289098,6.756901469194313,2.0626857345971565,4.692415118483413,2.414013118483412,32.717,83.9000930132505,10.830477709152284,2,213,,
seed11,6,adaptive,True,75.24,2,2,0,0.292,7518,7415,0.315,-48.04,1.51,-7.417,3.053,-48.04,49.978,217.929,3.001,1.985,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,328,21813214,7129984,32.687,True,97.256,False,0.0,0.0,1,0,0,1785830864.665741,1785830864.665741,1785830873.996202,,,,,,3,0.237709,0.062907,,,,,,,,,,,,,,,,,,,,,,,21446.077170418008,5.9295291961414796,1.9512702475884243,3.9764148553054666,1.9806575434083602,32.687,88.06336120791235,11.930421050524151,1,312,,
seed11,7,full,True,72.7,2,2,3,0.007,7265,7190,0.304,-48.03,1.471,-2.769,5.314,-48.03,50.137,210.795,3.001,1.993,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,203,13747700,13747700,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,67591.04761904762,15.893492063492065,5.330877857142857,10.560595873015874,5.118937142857143,100.0,86.08074990680979,9.432448456217392,2,128,,
seed11,7,sector,True,74.04,2,2,0,0.252,7398,7369,0.297,-48.041,1.771,-3.569,7.034,-48.041,50.046,215.402,3.002,1.981,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,233,15182514,5021484,33.074,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,21400.88,6.520687955555555,1.9567359555555555,4.5619336,2.3551344622222223,33.074,85.08140457650987,11.007265447248654,1,226,,
seed11,7,adaptive,True,72.88,2,2,0,0.282,7280,7211,0.329,-48.046,1.245,-4.376,1.821,-48.046,50.006,212.665,3.001,1.981,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,279,19454107,6349316,32.637,True,96.774,False,0.0,0.0,1,0,0,1785831114.372155,1785831114.372155,1785831149.740375,,,,,,1,0.100201,0.064483,,,,,,,,,,,,,,,,,,,,,,,22397.27203065134,6.486862030651341,2.0719034099616858,4.412995019157089,2.2731330191570884,32.637,88.59695953553208,11.897549057464252,1,262,,
seed11,8,full,True,73.45,2,2,0,0.274,7340,7254,0.636,-48.109,1.813,-6.285,2.764,-48.109,50.143,213.055,3.001,1.995,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,317,21644822,21644822,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,70341.24157303371,13.85425595505618,5.215084887640449,8.637146910112358,4.004751292134831,100.0,89.14313910824349,10.40355333648516,1,179,,
seed11,8,sector,True,72.88,2,2,0,0.207,7284,7199,0.298,-48.032,1.234,-3.529,5.348,-48.032,50.008,212.042,3.001,1.991,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,310,20612065,6700394,32.507,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,21527.433774834437,6.0015861258278145,1.9877242715231787,4.012026622516557,1.9938055794701988,32.507,85.80050360127134,11.002996059036416,2,304,,
seed11,8,adaptive,True,73.82,2,2,0,0.272,7376,7319,0.631,-48.106,1.757,-4.55,2.725,-48.106,50.06,214.374,3.002,1.996,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,250,17045368,5524684,32.412,True,97.6,False,0.0,0.0,1,0,0,1785831361.449885,1785831361.449885,1785831397.328657,,,,,,1,0.109982,0.1069,,,,,,,,,,,,,,,,,,,,,,,21709.82905982906,6.651335256410256,2.0973908547008544,4.552169230769231,2.3082608504273505,32.412,84.08269320840375,11.370982140803488,1,235,,
seed11,9,full,True,74.6,2,2,4,0.002,7453,7442,0.339,-48.035,1.588,-6.728,2.247,-48.035,50.05,214.526,3.001,1.994,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,245,16533602,16533602,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,67747.36567164179,15.679093134328358,5.29866447761194,10.37849223880597,4.973947686567165,100.0,85.8017780307948,9.669301600115846,1,135,,
seed11,9,sector,True,73.58,2,2,0,0.256,7353,7306,0.324,-48.046,1.563,-6.041,2.021,-48.046,50.085,213.676,3.001,1.981,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,218,14313586,4691655,32.778,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,21118.480198019803,6.754612128712871,2.060108811881188,4.6927292079207925,2.4222366039603958,32.778,86.92287460196059,10.631397408266853,2,204,,
seed11,9,adaptive,True,72.82,2,2,0,0.354,7274,7263,0.347,-48.032,1.37,-4.371,1.991,-48.032,50.028,213.444,3.001,1.999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,429,28636443,9267094,32.361,True,96.037,False,0.0,0.0,1,0,0,1785831611.236315,1785831611.236315,1785831646.435548,,,,,,1,0.10011,0.07669,,,,,,,,,,,,,,,,,,,,,,,21447.03640776699,5.840469805825243,2.102181975728155,3.7364483252427183,1.7933741626213593,32.361,93.60611244359387,14.0310649590902,5,417,,
seed11,10,full,True,73.59,2,2,2,0.008,7351,7298,0.587,-48.099,1.98,-3.58,2.5,-48.099,50.066,212.182,3.001,1.989,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,342,23044639,23044639,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,67208.14285714286,14.534642534562213,5.6532175115207375,8.87942129032258,4.004061622119815,100.0,92.71735072093729,11.039367887896374,0,217,,
seed11,10,sector,True,72.89,2,2,0,0.277,7283,7197,0.594,-48.125,1.866,-3.666,5.211,-48.125,50.004,212.347,3.001,1.967,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,194,12890379,4180975,32.435,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,21106.251396648044,6.845490502793296,1.9563057541899442,4.887226480446928,2.57098748603352,32.435,82.12247044376181,10.408017287799813,2,181,,
seed11,10,adaptive,True,74.03,2,2,2,0.192,7397,7277,0.393,-48.04,1.519,-3.193,3.798,-48.04,50.008,214.041,3.001,1.999,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,315,21796719,7022551,32.218,True,95.873,False,0.0,0.0,1,0,0,1785831858.414421,1785831858.414421,1785831889.894042,,,,,,3,0.190185,0.000113,,,,,,,,,,,,,,,,,,,,,,,22013.481355932203,6.12283420338983,2.0564198305084744,4.064605186440677,2.026400738983051,32.218,85.4360585487726,11.88792518235208,5,300,,
