map,run,mode,experiment_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_enabled,static_pcd_point_count,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed3,2,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.07,5,5,0,0.479,True,444850,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed3_run2_sector.json,7105,6048,0.668,-1.322,1.567,-24.75,24.025,-25.211,26.492,222.777,7.002,0.0,1787240056.091987,3.853,4.357,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,389,8620454,8128934,94.298,False,0.0,False,87.918,92.068,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,87.918,314,223,28,1787240056.090742,,,,,,,,,,,,,,,,,,,,,,,21006.626556016596,118.37918630705394,68.31306431535269,50.06438340248963,3.287575867219917,94.298,110.08836248117522,10.467462806599276,22.168481139031535,0,241,,
seed3,2,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72.98,5,5,0,0.448,True,444850,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed3_run2_adaptive.json,7296,6131,0.632,-1.329,1.145,-24.064,24.025,-25.046,26.213,224.392,7.002,0.0,1787240137.190854,3.873,4.381,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,451,10556458,10129066,95.951,True,69.401,True,90.687,94.371,1,1,0,1787240152.664949,1787240152.664949,1787240153.045383,1787240200.804252,1787240202.004604,1.200352,,,36,1.200352,0.0,True,5,15,False,1,1,89.135,316,220,21,1787240137.189866,,,,,,,,,,,,,,,,,,,,,,,22262.02966101695,118.08609152542373,68.4691152542373,49.61517457627119,3.301938025423729,95.951,107.72469221725211,10.348128821233189,,1,237,,
seed3,2,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.24,5,5,0,0.459,True,444850,0,0.485,0.285,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed3_run2_full.json,6622,5486,0.719,-1.31,1.528,-24.388,24.025,-24.877,26.529,221.238,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,441,9765825,9765825,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,21309.71370967742,134.7788572580645,78.63385000000001,56.143225,3.5736328467741934,100.0,128.2061974526475,10.19476347707384,21.860874360037055,0,248,,
seed3,3,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.08,5,5,0,0.351,True,444850,0,0.446,0.246,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed3_run3_adaptive.json,8107,7076,0.813,-1.243,1.943,-23.975,24.025,-23.975,27.845,224.919,7.001,0.0,1787240297.258025,3.892,4.401,1787240314.107864,24.025,24.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,440,9887553,9292984,93.987,True,80.227,False,85.455,90.68,1,0,0,1787240310.429421,1787240310.429421,1787240313.069629,,,,,,34,1.110162,0.0,True,5,15,True,3,2,85.455,309,212,29,1787240297.256913,,,,,,,,,,,,,,,,,,,,,,,20590.195918367346,109.59755142857144,63.10716081632653,46.48834326530613,3.140712551020408,93.987,99.10277831280452,10.697681338058146,20.38635419299101,0,245,,
seed3,3,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.55,5,5,0,0.437,True,444850,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed3_run3_full.json,6353,5490,0.653,-1.322,1.602,-24.118,24.025,-25.574,26.87,224.096,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,351,7868126,7868126,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,22481.986547085202,128.43657533632287,74.5760668161435,53.858682062780275,3.6503749865470856,100.0,124.15711290936702,9.896406118668805,22.100508897577583,0,223,,
seed3,3,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57.61,5,5,0,0.389,True,444850,0,0.489,0.289,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed3_run3_sector.json,5760,4814,0.827,-1.197,1.867,-23.995,24.025,-24.727,26.324,220.327,7.003,0.0,1787240461.718455,3.871,4.379,1787240495.067678,-23.976,-23.978,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,474,11091706,10507000,94.728,False,0.0,False,87.764,92.463,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,2,1,87.764,328,226,25,1787240461.717398,,,,,,,,,,,,,,,,,,,,,,,21454.44406779661,123.60892813559322,72.06414847457627,51.543024169491524,3.2477340542372883,94.728,152.835900842874,10.88622454150242,,1,296,,
seed3,4,full,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,140.01,2,5,0,0.444,True,444850,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed3_run4_full.json,13999,3320,-24.172,-22.049,2.24,-24.88,24.025,-22.049,26.38,136.503,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,1263,19378796,19378796,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,14964.300940438872,123.17104493207943,76.69867607105537,46.470750365726225,0.5878153249738767,100.0,180.5868565810246,10.68559497669873,16.933263756994265,0,957,,
seed3,4,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.98,5,5,0,0.402,True,444850,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed3_run4_sector.json,6096,4890,1.474,0.181,2.061,-24.012,24.025,-24.08,26.372,222.911,7.0,0.0,1787240679.622958,3.877,4.383,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,467,10562261,9994068,94.621,False,0.0,False,88.223,92.393,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,88.223,324,242,25,1787240679.621249,,,,,,,,,,,,,,,,,,,,,,,20977.695804195806,126.08038356643355,72.57202622377622,53.50655629370629,3.264139160839161,94.621,144.8575668599746,10.924218079380271,23.30984663045228,0,286,,
seed3,4,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.47,5,5,0,0.396,True,444850,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed3_run4_adaptive.json,7445,6415,1.278,-0.698,1.539,-24.067,24.025,-25.118,27.017,226.206,7.001,0.0,1787240750.871151,3.887,4.396,1787240763.156626,24.025,24.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,423,9234854,8760480,94.863,True,18.44,False,88.652,92.641,1,0,0,1787240811.374682,1787240811.374682,1787240813.76462,,,,,,7,0.94017,0.0,True,5,15,False,2,2,88.652,326,226,30,1787240750.870149,,,,,,,,,,,,,,,,,,,,,,,19977.840163934427,113.85848647540983,65.38062008196721,48.47601336065574,3.15805925,94.863,104.79505119306188,11.092502053887602,20.333994589955577,0,244,,
seed3,5,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66.16,5,5,0,0.451,True,444850,0,0.483,0.283,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed3_run5_sector.json,6615,5555,0.587,-1.333,1.451,-24.98,24.025,-25.13,26.461,223.471,7.0,0.0,1787240835.573129,3.842,4.347,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,458,10238683,9720762,94.942,False,0.0,False,88.865,92.956,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,88.865,331,232,30,1787240835.569933,,,,,,,,,,,,,,,,,,,,,,,21329.881040892193,125.93034535315986,71.66113568773234,54.267372490706315,3.4259304907063197,94.942,132.95496766094107,10.531887463767564,22.40288380327342,0,269,,
seed3,5,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.93,5,5,0,0.423,True,444850,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed3_run5_adaptive.json,6791,5597,0.608,-1.336,1.286,-24.177,24.025,-24.146,26.503,221.436,7.0,0.0,1787240911.520493,3.411,3.884,1787240954.123151,-23.975,-23.974,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,446,10388443,9864743,94.959,True,12.556,False,87.892,92.659,1,0,0,1787240971.186602,1787240971.186602,1787240971.616672,,,,,,6,0.679973,0.0,True,5,15,True,2,1,87.892,317,229,35,1787240911.519676,,,,,,,,,,,,,,,,,,,,,,,21808.692857142858,122.58968,70.50968357142858,52.07814964285714,3.138932460714286,94.959,126.89853446097192,11.130897773244854,,0,280,,
seed3,5,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.86,5,5,0,0.407,True,444850,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed3_run5_full.json,6384,5340,0.762,-1.251,1.893,-23.981,24.025,-24.102,29.4,225.406,7.006,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,414,8997970,8997970,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,21534.346007604563,128.0501847908745,73.45987490494296,54.58856197718631,3.405278068441065,100.0,131.66372154616224,10.019050240702928,19.722524747912487,0,263,,
seed4,1,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.7,5,5,0,0.37,True,444850,0,0.481,0.281,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run1_full.json,7368,6350,1.427,-0.275,1.844,-24.327,24.424,-26.323,25.191,227.725,6.996,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,412,9847027,9847027,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,22893.1511627907,127.39722286821706,73.05992286821706,54.33533527131783,3.432537833333333,100.0,118.67250374576786,9.868866980591873,21.9509668112117,0,258,,
seed4,1,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.91,5,5,0,0.413,True,444850,0,0.487,0.287,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run1_sector.json,7589,6790,1.121,-0.915,1.271,-24.488,24.025,-25.201,26.054,225.961,7.003,0.248,1787241147.916811,3.473,4.194,1787241207.325057,23.902,-24.251,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,564,13642853,13189455,96.677,False,0.0,False,89.184,94.638,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,2,2,89.184,353,241,26,1787241147.9158,,,,,,,,,,,,,,,,,,,,,,,23049.895765472313,114.88511758957655,66.94776254071662,47.93554104234528,2.925595664495114,96.677,119.2089335140927,10.71894462123378,22.9768074195796,0,307,,
seed4,1,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.55,5,5,0,0.345,True,444850,0,0.477,0.277,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run1_adaptive.json,8053,7180,0.848,-1.187,1.444,-24.305,24.097,-24.729,26.05,229.743,6.999,0.0,1787241234.16687,3.492,4.224,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,529,13354524,13021802,97.509,True,61.059,True,90.926,95.706,1,1,0,1787241262.399047,1787241262.399047,1787241265.028629,1787241310.88784,1787241312.087867,1.200027,,,34,1.200027,0.0,True,5,15,True,1,0,90.926,361,237,21,1787241234.16592,,,,,,,,,,,,,,,,,,,,,,,23522.210169491525,116.34165457627118,68.35204169491526,47.98772644067797,2.838738206779661,97.509,111.73609571339526,10.987674094392418,21.760820276659846,0,295,,
seed4,2,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.2,5,5,0,0.411,True,444850,0,0.435,0.235,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run2_sector.json,6918,5880,1.429,0.231,1.532,-24.682,24.098,-24.491,26.269,228.44,7.0,0.0,1787241325.289726,3.636,4.533,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,482,11816155,11456613,96.957,False,0.0,False,89.627,94.941,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,89.627,371,250,23,1787241325.288566,,,,,,,,,,,,,,,,,,,,,,,22960.7491638796,119.74319230769231,70.10760568561874,49.63378528428094,3.0710056120401337,96.957,132.48628946959022,10.635654853762563,23.37003870910434,0,299,,
seed4,2,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.76,5,5,0,0.371,True,444850,0,0.466,0.266,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run2_adaptive.json,7174,6280,1.271,-0.709,1.044,-24.05,24.025,-24.368,26.297,227.814,6.999,0.0,1787241404.838068,3.423,4.177,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,458,11236604,10875334,96.785,True,10.48,False,88.865,94.824,1,0,0,1787241469.120443,1787241469.120443,1787241470.599981,,,,,,4,0.939617,0.0,True,5,15,False,1,1,88.865,348,229,27,1787241404.83706,,,,,,,,,,,,,,,,,,,,,,,23542.657243816255,119.25419116607775,70.03188692579505,49.22048197879859,3.1345386077738517,96.785,122.73857364901014,10.812690227127781,,0,283,,
seed4,2,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.89,5,5,0,0.416,True,444850,0,0.466,0.266,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run2_full.json,8788,7650,1.434,-0.347,2.121,-25.563,24.025,-24.825,26.297,234.204,7.003,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,546,13310709,13310709,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,23680.077702702703,117.30023108108108,68.10578141891892,49.19268783783784,2.8790987094594596,100.0,100.52213194223198,10.132565619893365,19.967041833431292,0,296,,
seed4,3,adaptive,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.7,5,5,0,0.425,True,444850,0,0.483,0.283,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run3_adaptive.json,8068,7260,1.08,-0.958,1.518,-23.975,24.025,-24.573,25.094,223.849,7.001,0.0,1787241585.710252,3.46,4.214,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,485,11984286,11650790,97.217,True,58.144,False,90.103,95.252,1,0,0,1787241619.16348,1787241619.16348,1787241619.693308,,,,,,33,0.99988,0.0,True,5,15,True,1,0,90.103,342,231,26,1787241585.709186,,,,,,,,,,,,,,,,,,,,,,,23674.007299270073,117.69799927007298,68.63374489051095,49.06235912408759,3.094588295620438,97.217,109.76754701839697,11.072411696189905,22.549006267620076,0,274,,
seed4,3,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.36,5,5,0,0.4,True,444850,0,0.412,0.212,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run3_full.json,7934,6870,1.063,-0.994,1.462,-26.903,24.071,-24.245,24.729,234.474,7.004,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,551,13823205,13823205,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,25159.089783281735,129.00916346749224,75.20089845201238,53.80652755417956,3.0486141950464396,100.0,128.4513933556966,10.30926510395796,23.580342127478907,0,323,,
seed4,3,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.22,5,5,0,0.366,True,444850,0,0.445,0.245,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run3_sector.json,7420,6509,1.246,-0.817,1.797,-24.543,24.025,-24.061,26.362,223.09,7.0,0.0,1787241765.091912,3.221,4.101,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,434,10191873,9873281,96.874,False,0.0,False,89.401,95.081,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,89.401,305,214,29,1787241765.090658,,,,,,,,,,,,,,,,,,,,,,,21539.96511627907,115.27917131782945,67.13659302325581,48.14073643410853,3.1518337635658917,96.874,111.0406903664733,10.277967846556475,21.543610308864647,0,258,,
seed4,4,full,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.17,5,5,0,0.37,True,444850,0,0.455,0.255,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run4_full.json,7616,6889,1.118,-0.936,1.654,-23.833,24.025,-24.073,25.109,222.162,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,392,9906425,9906425,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,25433.687224669604,120.06267753303965,70.65636431718062,49.404402202643176,3.450397074889868,100.0,103.28937033415875,9.848017197523566,20.3896052761339,0,227,,
seed4,4,sector,,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.67,5,5,0,0.388,True,444850,0,0.462,0.262,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_recovery_n5_20260820_artifacts/seed4_run4_sector.json,7065,6100,1.122,-0.945,1.527,-25.655,24.025,-24.543,25.321,228.841,7.0,0.0,1787241935.947042,3.489,4.25,1787241948.471883,24.012,24.015,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,462,11722582,11132956,94.97,False,0.0,False,85.931,91.539,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,3,2,85.931,380,240,22,1787241935.946156,,,,,,,,,,,,,,,,,,,,,,,23636.93559322034,115.92865966101695,68.4335972881356,47.49312179661017,3.023152349152542,94.97,127.17112239862249,10.806361474510506,22.87769586241145,0,295,,
