map,run,mode,experiment_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed6,2,full_shadow_v10,,True,,,,,,,,,,,,,,343,30,0,373,30,0,0,11,17,0,2,0.21081501340482575,9.058,1,1,0,4,26,0.7597205638885498,APPENDED_BACKUP,,,,,,,,,,,31.02,5,5,1,0.021,0,,,,,,,,,1,live_cloud,2.1307,0.12627,9.271479606628418,10.661959648132324,1.636639952659607,9.39676,9.394760131835938,10.674240112304688,1.6122699975967407,results/native_dense_shadow_fast_dt005_ab_n10_forensics/seed6_run2_full_shadow_v10.json,3090,2451,0.726,-1.238,2.399,-27.797,24.025,-25.252,27.425,224.855,10.001,0.07,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,195,5485828,5485828,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,28593.0390625,7.969446328125,1.9195431093750002,6.04834328125,3.6583660234375,100.0,103.24280029955851,11.349023306487673,24.88407272431222,0,128,,
seed6,2,full_control_v10,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.31,5,5,4,0.004,0,,,,,,,,,4,live_cloud,9.5879,0.15885,-7.682429790496826,25.510650634765625,1.9404499530792236,8.81656,-7.829470157623291,25.5545597076416,1.8993799686431885,results/native_dense_shadow_fast_dt005_ab_n10_forensics/seed6_run2_full_control_v10.json,2923,2423,0.717,-1.226,2.114,-25.612,24.005,-25.016,27.815,223.073,10.0,0.25,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,158,4127031,4127031,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,26407.68085106383,8.38835180851064,1.7483492765957447,6.638448287234043,4.073411180851064,100.0,102.71625910458623,10.212345862896342,24.168246746713812,0,94,,
seed7,1,full_control_v10,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.88,5,5,4,0.004,0,,,,,,,,,4,live_cloud,2.4319,0.19337,12.551650047302246,10.624759674072266,0.9836900234222412,9.36812,12.714019775390625,10.729570388793945,0.9902799725532532,results/native_dense_shadow_fast_dt005_ab_n10_forensics/seed7_run1_full_control_v10.json,3076,2535,1.261,-0.772,1.381,-25.606,24.244,-26.259,28.259,223.987,10.001,0.329,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,187,7736490,7736490,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,40885.632352941175,9.417517279411765,2.5904520588235296,6.825328772058824,4.141006617647059,100.0,108.75571696404582,11.080220047950009,,0,136,,
seed7,1,full_shadow_v10,,True,,,,,,,,,,,,,,311,41,0,352,41,0,0,18,21,0,2,0.23922443181818182,9.66,5,0,5,2,39,,,,,,,,,,,,,31.49,5,5,5,0.019,0,,,,,,,,,5,live_cloud,3.1823,0.16318,13.197310447692871,10.166500091552734,1.6392099857330322,9.71587,13.274869918823242,10.307310104370117,1.6111500263214111,results/native_dense_shadow_fast_dt005_ab_n10_forensics/seed7_run1_full_shadow_v10.json,3139,2668,1.18,-0.81,1.566,-25.492,23.97,-28.447,24.75,221.902,9.997,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,125,4849740,4849740,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,37991.05952380953,10.74759357142857,2.3704744047619046,8.375397678571428,5.39849269047619,100.0,103.66766780178634,11.288686679798982,28.12388218185249,0,84,,
seed7,2,full_shadow_v10,,True,,,,,,,,,,,,,,289,65,0,354,65,0,0,27,35,1,2,0.2314774011299435,11.028,9,9,0,17,48,0.38709282875061035,APPENDED_BACKUP;EXP,,,,,,,,,,,32.48,5,5,9,0.005,0,,,,,,,,,9,live_cloud,2.0762,0.15135,10.981650352478027,12.497099876403809,1.4476499557495117,9.99485,11.132220268249512,12.504349708557129,1.4612300395965576,results/native_dense_shadow_fast_dt005_ab_n10_forensics/seed7_run2_full_shadow_v10.json,3238,2981,1.272,-0.694,2.155,-28.534,24.008,-25.481,28.295,225.091,10.0,0.3,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,141,5371111,5371111,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,42935.03571428572,10.507420714285713,2.52045869047619,7.985247500000001,5.081515357142857,100.0,105.58549154682584,10.927682455165895,,0,84,,
seed7,2,full_control_v10,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30.42,5,5,10,0.003,0,,,,,,,,,10,live_cloud,2.7158,0.07908,14.657580375671387,15.535619735717773,1.2463500499725342,9.23845,14.731260299682617,15.56110954284668,1.2330700159072876,results/native_dense_shadow_fast_dt005_ab_n10_forensics/seed7_run2_full_control_v10.json,3030,2612,1.319,-0.665,1.364,-25.717,24.0,-25.96,25.685,223.956,10.0,0.273,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,113,4547555,4547555,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,42400.43373493976,10.510684457831326,2.4023872289156625,8.106724783132531,5.105704204819277,100.0,103.66363103768512,10.736091398921959,26.47338553272123,0,83,,
seed8,1,full_control_v10,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.09,5,5,2,0.024,0,,,,,,,,,2,live_cloud,15.4135,0.17424,-26.48818016052246,-9.205699920654297,2.599679946899414,9.9989,-26.52886962890625,-9.374959945678711,2.5922799110412598,results/native_dense_shadow_fast_dt005_ab_n10_forensics/seed8_run1_full_control_v10.json,2899,2163,0.95,-1.064,2.323,-27.429,24.009,-30.882,24.969,223.378,10.0,0.341,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,96,3295827,3295827,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,35097.01515151515,10.69663212121212,2.1872754545454547,8.507720909090908,5.4881284848484855,100.0,103.6253203531133,10.567109020217993,26.65107008940894,0,66,,
seed8,1,full_shadow_v10,,True,,,,,,,,,,,,,,323,45,0,368,45,0,0,24,21,0,0,0.1781766304347826,11.897,2,2,0,7,38,0.8645870685577393,EXP,,,,,,,,,,,31.63,5,5,2,0.033,0,,,,,,,,,2,live_cloud,25.03,0.16689,13.841119766235352,-24.900970458984375,2.03725004196167,9.9473,13.945219993591309,-25.030040740966797,2.0560998916625977,results/native_dense_shadow_fast_dt005_ab_n10_forensics/seed8_run1_full_shadow_v10.json,3150,2659,1.022,-1.052,1.428,-28.029,24.021,-26.846,27.53,227.544,10.0,0.382,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,117,3878544,3878544,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,34218.72727272727,10.856740129870131,2.1742537662337664,8.68079974025974,5.527295844155844,100.0,105.34741326707025,10.532838534570962,,0,77,,
seed8,2,full_shadow_v10,,True,,,,,,,,,,,,,,305,42,0,347,42,0,0,15,25,1,1,0.23729971181556198,11.066,4,2,2,10,32,0.0019927024841308594,APPENDED_BACKUP,,,,,,,,,,,28.69,5,5,4,0.013,0,,,,,,,,,4,live_cloud,1.9015,0.1973,11.674189567565918,13.211660385131836,1.8402800559997559,9.93385,11.728659629821777,13.400019645690918,1.8183499574661255,results/native_dense_shadow_fast_dt005_ab_n10_forensics/seed8_run2_full_shadow_v10.json,2859,2433,0.936,-1.006,2.009,-26.769,23.966,-26.761,26.896,220.537,10.0,0.372,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,133,4784741,4784741,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,35783.7191011236,9.93123595505618,2.2234279775280896,7.706157191011236,4.8071576404494385,100.0,105.80733230620986,10.885670229460336,27.8377170525796,0,89,,
seed8,2,full_control_v10,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.24,5,5,1,0.18,0,,,,,,,,,1,live_cloud,2.2697,0.1849,13.807459831237793,13.858320236206055,1.2627899646759033,9.96437,13.962590217590332,13.758580207824707,1.249619960784912,results/native_dense_shadow_fast_dt005_ab_n10_forensics/seed8_run2_full_control_v10.json,2911,2308,1.37,-0.247,1.876,-26.487,24.025,-25.162,24.478,220.355,10.0,0.126,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,157,5379234,5379234,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,33857.973913043475,9.843789826086956,2.3037486434782606,7.538265217391304,4.646358069565217,100.0,101.53396755309716,11.147255883769274,28.23009960659451,0,115,,
