map,run,mode,experiment_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed2,4,full,,True,,,,,,,,,,,,,,,,,,,,,,,,77.82,5,5,0,0.449,0,,,,,,,,,0,,,,,,,,,,,,7780,6148,1.162,-0.941,2.094,-24.726,24.442,-26.865,24.394,225.643,3.019,1.109,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,718,9326004,9326004,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,13033.477810650887,2.5470826183431954,0.9216722470414201,1.624180545857988,0.7234270798816569,100.0,94.72349408118588,7.7253759059611795,17.854320900301527,6,682,,
seed2,4,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,79.23,5,5,0,0.293,0,,,,,,,,,0,,,,,,,,,,,,7921,6219,1.058,-1.032,2.062,-24.749,24.354,-26.529,27.428,228.477,3.003,1.205,1786094092.859745,6.81,19.305,1786094094.808637,1.846,17.532,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,735,9528764,4193139,44.005,False,0.0,False,2.721,2.743,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5821.716101694915,1.1744261031073446,0.38400787853107343,0.7893338107344633,0.4082256920903955,44.005,92.01947432278823,9.377028988692754,17.19453948577211,6,714,,
seed2,4,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,78.44,5,5,0,0.517,0,,,,,,,,,0,,,,,,,,,,,,7841,6118,1.071,-1.025,1.839,-25.168,24.436,-26.117,24.863,226.416,3.01,1.217,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,751,9694117,4023887,41.509,True,93.209,False,0.0,0.0,1,0,0,1786094164.040843,1786094164.040843,1786094174.369174,,,,,,3,0.280105,0.000386,,,,,,,,,,,,,,,,,,,,,,,5462.233748271093,1.1288145836791148,0.3634749930843707,0.7641215587828492,0.40175448132780084,41.509,92.8081503971915,9.751804047240883,17.057417218654837,7,730,,
seed2,5,full,,True,,,,,,,,,,,,,,,,,,,,,,,,78.79,5,5,0,0.443,0,,,,,,,,,0,,,,,,,,,,,,7877,6358,1.095,-1.015,1.995,-24.517,24.294,-26.279,29.108,228.089,3.002,1.291,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,748,9564687,9564687,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,12793.736842105263,2.524705889046942,0.9137598506401138,1.609790174964438,0.7190572773826458,100.0,95.26613186579247,7.566648312898814,17.481991602678647,7,710,,
seed2,5,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,78.07,5,5,0,0.477,0,,,,,,,,,0,,,,,,,,,,,,7805,6279,1.117,-0.997,1.989,-24.979,24.461,-24.765,24.967,224.286,3.001,1.218,1786094410.847784,13.286,-12.831,1786094412.397372,9.827,-10.151,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,739,9640296,4332846,44.945,False,0.0,False,3.518,3.541,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5984.853932584269,1.1737874101123595,0.3875707050561798,0.7851493974719101,0.4068181446629213,44.945,92.50323532373477,9.521268579862554,17.905791589872965,5,717,,
seed2,5,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,79.58,5,5,0,0.382,0,,,,,,,,,0,,,,,,,,,,,,7954,6206,1.083,-1.02,1.859,-24.588,24.287,-26.667,25.564,229.076,3.019,1.483,1786094489.92345,13.263,-25.203,1786094491.033442,16.168,-26.631,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,756,9801900,4150515,42.344,True,93.386,False,1.455,1.134,1,0,0,1786094428.028997,1786094428.028997,1786094438.472014,,,,,,2,0.140172,0.067846,,,,,,,,,,,,,,,,,,,,,,,5598.767857142857,1.1664404065934066,0.3743800398351648,0.7909414917582417,0.4137594505494505,42.344,91.27830307039498,9.48337678531287,17.00711499865503,5,733,,
seed3,1,full,,True,,,,,,,,,,,,,,,,,,,,,,,,79.82,5,5,0,0.311,0,,,,,,,,,0,,,,,,,,,,,,7976,6836,0.953,-1.147,1.587,-25.866,24.283,-25.069,27.988,228.205,3.005,1.14,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,377,6229961,6229961,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,15843.039867109635,3.892469435215947,1.1064603754152824,2.7848698106312293,1.4422077508305648,100.0,89.43755603759372,7.226355381172729,17.1791662136038,7,308,,
seed3,1,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,77.54,5,5,0,0.295,0,,,,,,,,,0,,,,,,,,,,,,7745,6728,0.765,-1.264,1.646,-27.288,24.493,-26.659,25.827,223.447,3.002,1.478,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,386,6501959,2734654,42.059,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7325.641666666666,1.682845886111111,0.4571705972222222,1.2244364138888888,0.7077758,42.059,87.62815944467829,8.762009308222721,17.285249173590923,6,366,,
seed3,1,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,78.38,5,5,0,0.406,0,,,,,,,,,0,,,,,,,,,,,,7830,6450,0.635,-1.351,1.778,-27.59,23.932,-24.893,28.57,225.493,3.001,1.153,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,443,7390915,3047235,41.229,True,90.068,False,0.0,0.0,1,0,0,1786094694.203282,1786094694.203282,1786094771.561911,,,,,,1,0.370318,0.0,,,,,,,,,,,,,,,,,,,,,,,7025.439903846154,1.657626403846154,0.45666658173076924,1.1997631298076923,0.6870930120192307,41.229,89.8229598721476,8.8403190084082,17.157473463061017,5,421,,
seed3,2,full,,True,,,,,,,,,,,,,,,,,,,,,,,,78.57,5,5,0,0.264,0,,,,,,,,,0,,,,,,,,,,,,7850,6477,0.818,-1.248,1.794,-25.671,24.37,-26.825,24.867,224.915,3.023,1.376,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,357,5795566,5795566,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,15573.651408450703,3.900920070422535,1.0829749049295774,2.8167151901408447,1.4751655669014085,100.0,88.52291397995022,7.266927780337007,17.36948021159167,5,289,,
seed3,2,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,79.8,5,5,0,0.434,0,,,,,,,,,0,,,,,,,,,,,,7974,6494,0.775,-1.281,1.872,-25.155,24.572,-24.167,28.493,229.507,3.003,1.497,1786094880.906359,24.021,24.015,1786094882.845027,21.263,22.76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,396,6382251,3087766,48.381,False,0.0,False,14.141,11.985,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7867.46301369863,1.9389227178082191,0.5233125589041095,1.4143118054794521,0.7862644630136986,48.381,88.3876896980663,9.273260639498632,17.623097395567036,5,370,,
seed3,2,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,77.33,5,5,0,0.35,0,,,,,,,,,0,,,,,,,,,,,,7727,6570,0.922,-1.177,1.799,-27.426,24.741,-24.309,25.807,223.412,3.001,1.495,,,,1786094961.016177,5.982,6.001,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,411,7071784,3122400,44.153,True,90.024,False,1.46,1.432,1,0,0,1786094960.084851,1786094960.084851,1786095023.714983,,,,,,2,0.370268,0.0,,,,,,,,,,,,,,,,,,,,,,,7761.746736292428,1.813599590078329,0.4917602428198434,1.320743550913838,0.7597444464751958,44.153,87.94033238879388,9.218025750733965,,6,389,,
seed3,3,full,,True,,,,,,,,,,,,,,,,,,,,,,,,77.84,5,5,0,0.417,0,,,,,,,,,0,,,,,,,,,,,,7779,6788,0.752,-1.282,1.708,-27.337,24.373,-24.912,25.825,223.825,3.001,1.063,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,421,7125332,7125332,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,16251.464615384615,3.847227815384615,1.1217594092307692,2.724281646153846,1.3864240123076923,100.0,88.74377999131964,7.320829688157543,17.601628480501056,6,331,,
seed3,3,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,78.18,5,5,0,0.321,0,,,,,,,,,0,,,,,,,,,,,,7812,6477,0.886,-1.192,2.213,-25.701,24.285,-24.116,25.888,224.639,3.001,1.44,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,344,5571485,2262166,40.603,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6748.528481012659,1.6899800316455695,0.427380414556962,1.261460325949367,0.7343648575949367,40.603,89.39249509721218,8.737266376707296,17.146967543022924,5,321,,
seed3,3,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,79.19,5,5,0,0.254,0,,,,,,,,,0,,,,,,,,,,,,7913,6498,0.801,-1.245,1.819,-25.664,24.519,-24.504,28.568,226.24,3.001,1.372,1786095224.813115,8.797,9.707,1786095225.762419,10.667,11.424,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,441,7344783,3099912,42.206,True,89.569,False,3.401,2.386,1,0,0,1786095222.192565,1786095222.192565,1786095232.375692,,,,,,1,0.149648,0.142993,,,,,,,,,,,,,,,,,,,,,,,7193.248792270531,1.7095488599033815,0.4636808623188406,1.2446387053140096,0.7062969903381643,42.206,89.80975568617805,9.152397088222799,17.382178704440353,4,418,,
seed3,4,full,,True,,,,,,,,,,,,,,,,,,,,,,,,77.33,5,5,0,0.388,0,,,,,,,,,0,,,,,,,,,,,,7728,6765,0.907,-1.188,1.891,-25.855,24.415,-25.592,24.0,222.929,3.001,1.495,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,504,8995581,8995581,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,17315.53619302949,3.827137962466488,1.1674014691689008,2.6585463190348526,1.346627766756032,100.0,89.66781196436256,7.687622602334296,14.643021246933836,6,379,,
seed3,4,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,79.57,5,5,0,0.324,0,,,,,,,,,0,,,,,,,,,,,,7951,6513,0.609,-1.355,1.623,-25.768,24.077,-25.461,27.541,226.578,3.012,0.0,1786095471.339823,8.73,-10.653,1786095473.362363,4.859,-6.419,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,407,6604528,2710741,41.044,False,0.0,False,1.72,1.989,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6691.962962962963,1.6347140132275133,0.43216147089947093,1.2013682010582012,0.6833062407407408,41.044,88.5587829475273,8.42226002160239,17.57426932261044,5,383,,
seed3,4,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,78.84,5,5,0,0.415,0,,,,,,,,,0,,,,,,,,,,,,7878,6651,1.03,-1.086,2.011,-24.6,24.211,-26.637,26.104,225.874,3.003,1.428,1786095495.174291,20.085,19.815,1786095496.101279,21.891,21.568,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,438,7553383,3452502,45.708,True,89.954,False,5.936,5.041,1,0,0,1786095487.173909,1786095487.173909,1786095497.51373,,,,,,2,0.43968,0.0,,,,,,,,,,,,,,,,,,,,,,,8045.46683046683,1.8659207714987713,0.5159694471744471,1.3487323243243243,0.7570658501228502,45.708,87.32196562304662,8.765030030781304,16.78209864171702,7,414,,
seed3,5,full,,True,,,,,,,,,,,,,,,,,,,,,,,,78.68,5,5,0,0.398,0,,,,,,,,,0,,,,,,,,,,,,7860,6517,0.752,-1.289,1.748,-25.616,23.882,-26.705,28.455,224.705,3.002,0.982,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,428,7010107,7010107,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,15626.952662721893,3.802810798816568,1.0877493136094674,2.7139254289940826,1.3953703047337278,100.0,87.31719117423422,7.815774970013576,17.468913656691466,5,343,,
seed3,5,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,77.5,5,5,0,0.376,0,,,,,,,,,0,,,,,,,,,,,,7744,6423,0.769,-1.283,1.84,-24.935,24.086,-23.989,25.186,223.703,3.003,1.414,1786095736.718746,6.845,-7.749,1786095737.636667,4.778,-6.067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,358,5944595,2456914,41.33,False,0.0,False,2.235,2.085,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7116.123867069487,1.7400834803625378,0.4508829788519637,1.288088021148036,0.7468250181268883,41.33,85.99732831743519,8.825258846899207,16.843362260889883,6,337,,
seed3,5,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,77.78,5,5,0,0.386,0,,,,,,,,,0,,,,,,,,,,,,7772,6596,0.956,-1.141,1.842,-25.683,24.385,-24.982,26.041,223.551,3.002,1.488,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,504,9241041,4188031,45.32,True,91.468,False,0.0,0.0,1,0,0,1786095751.20301,1786095751.20301,1786095761.293005,,,,,,2,0.120047,0.1631,,,,,,,,,,,,,,,,,,,,,,,8428.244210526316,1.6830887305263158,0.5062080694736842,1.1756504063157895,0.6574733094736842,45.32,89.46292542617702,9.34370509832142,17.247334122399415,6,481,,
seed4,1,full,,True,,,,,,,,,,,,,,,,,,,,,,,,77.51,5,5,0,0.338,0,,,,,,,,,0,,,,,,,,,,,,7744,6584,1.416,-0.457,1.633,-25.388,24.364,-25.279,25.137,223.295,3.001,1.298,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,391,6413267,6413267,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,16071.58566978193,3.7852566043613707,1.1065137476635514,2.6775170342679124,1.3531958816199376,100.0,87.57822736067999,7.661917828733808,17.33540020769714,5,326,,
seed4,1,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,77.97,5,5,0,0.324,0,,,,,,,,,0,,,,,,,,,,,,7791,6544,1.367,-0.59,1.371,-25.021,23.985,-25.284,26.852,223.652,3.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,426,7293626,3196610,43.827,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7630.405472636816,1.6917813532338308,0.47080830845771143,1.2198015223880596,0.6961023084577114,43.827,86.58170008531025,8.901499236038484,,2,404,,
seed4,1,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,78.01,5,5,0,0.394,0,,,,,,,,,0,,,,,,,,,,,,7791,6772,1.081,-1.04,1.952,-25.208,23.999,-25.28,25.056,223.927,3.006,1.395,1786096069.757763,4.347,-18.37,1786096070.71715,6.526,-18.446,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,432,7704873,3521371,45.703,True,90.741,False,0.694,1.051,1,0,0,1786096013.278668,1786096013.278668,1786096023.56218,,,,,,1,0.06987,0.440928,,,,,,,,,,,,,,,,,,,,,,,8176.104477611941,1.8090538681592039,0.5081831766169154,1.2997502686567164,0.7436383955223881,45.703,88.18016073696296,9.319094470653777,,5,407,,
seed4,2,full,,True,,,,,,,,,,,,,,,,,,,,,,,,77.87,5,5,0,0.248,0,,,,,,,,,0,,,,,,,,,,,,7782,6755,1.339,-0.665,2.207,-28.684,23.94,-25.406,25.073,224.822,3.004,1.495,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,349,5776760,5776760,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,16198.872791519434,3.936795618374558,1.1128963533568905,2.8226463639575976,1.4668043215547704,100.0,89.14576940137772,8.00336924766652,18.246017143020506,6,289,,
seed4,2,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,77.68,5,5,1,0.039,0,,,,,,,,,1,live_cloud,9.8473,0.19718,20.57080078125,19.724700927734375,2.2608799934387207,2.95776,20.765750885009766,19.745590209960938,2.281869888305664,,7759,6632,1.465,-0.236,1.969,-25.663,24.526,-25.316,26.545,224.548,3.001,1.395,1786096188.773494,4.824,6.194,1786096191.947676,11.588,11.7,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,494,8658952,4160171,48.045,False,0.0,False,6.478,7.26,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8305.884026258205,1.761370463894967,0.5272987921225383,1.2329553698030633,0.6799374376367615,48.045,88.45102021137566,9.343709238808465,15.856602880078373,5,462,,
seed4,2,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,77.6,5,5,0,0.288,0,,,,,,,,,0,,,,,,,,,,,,7754,6735,1.187,-0.893,2.05,-25.136,23.914,-25.319,26.712,222.803,3.001,1.249,1786096276.389215,5.261,6.661,1786096279.215853,11.476,11.63,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,366,6250389,2938693,47.016,True,87.978,False,4.918,4.709,1,0,0,1786096275.384033,1786096275.384033,1786096351.985066,,,,,,1,0.089644,0.240378,,,,,,,,,,,,,,,,,,,,,,,8039.253731343284,1.8410920955223882,0.4987336567164179,1.3410694119402986,0.7595600925373135,47.016,85.03219128992566,8.876593197960085,,6,341,,
seed4,3,full,,True,,,,,,,,,,,,,,,,,,,,,,,,76.96,5,5,0,0.412,0,,,,,,,,,0,,,,,,,,,,,,7689,6594,1.36,-0.59,1.701,-25.123,24.25,-25.266,26.397,222.219,3.003,1.198,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,427,7661172,7661172,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,17217.9375,3.825838125,1.1479547351190476,2.6767752916666665,1.3696126160714286,100.0,84.54353829359388,7.056286711789631,17.21305453675838,6,342,,
seed4,3,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,77.6,5,5,0,0.411,0,,,,,,,,,0,,,,,,,,,,,,7754,6424,1.426,-0.385,1.622,-25.032,24.043,-25.308,26.319,222.984,3.001,1.431,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,395,6754596,2895962,42.874,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,7354.986301369863,1.6933528246575342,0.4473742493150685,1.2448059835616438,0.7135061698630136,42.874,86.23348805617272,8.762805145042705,,6,371,,
seed4,3,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,77.84,5,5,0,0.258,0,,,,,,,,,0,,,,,,,,,,,,7778,6304,1.073,-1.013,1.526,-25.588,24.092,-25.297,24.957,223.258,3.001,1.318,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,348,5672240,2378693,41.936,True,87.931,False,0.0,0.0,1,0,0,1786096536.340272,1786096536.340272,1786096547.000405,,,,,,1,0.089452,0.415967,,,,,,,,,,,,,,,,,,,,,,,7090.669781931464,1.7766000809968847,0.45201094080996884,1.323397925233645,0.775590676012461,41.936,87.31269253679652,8.901269619014876,17.46248798177805,6,327,,
