map,run,mode,success,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,samples,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,perf_row_start,perf_row_end
seed7,5,full,True,28.48,5,5,0,0.465,2841,15429.079439252337,3.5323254672897195,1.345348331775701,2.1851680467289722,1.0281864205607476,,100.53727720268948,10.53496760909598,0,214
seed7,5,sector,True,28.74,5,5,0,0.575,2870,4652.382075471698,1.5173926367924528,0.406654462264151,1.109169221698113,0.6487821226415095,31,96.93755938685682,11.21235050630432,0,212
seed7,5,adaptive,True,27.19,5,5,0,0.406,2712,4806.971563981043,1.583896654028436,0.42407367298578197,1.158145606635071,0.6757215355450237,30,97.57608593743777,11.536567172091083,0,211
seed8,1,full,True,28.65,5,5,0,0.503,2860,15362.429184549355,3.534678540772532,1.3524471587982831,2.1804538369098716,1.0195886480686696,,100.52818957854674,10.730746355130808,0,233
seed8,1,sector,True,29.65,5,5,0,0.562,2951,4755.891774891775,1.5531217186147186,0.42522775324675327,1.126339103896104,0.6485741818181818,31,96.4412152855638,11.610186038777444,0,231
seed8,1,adaptive,True,28.27,5,5,0,0.466,2790,4732.284518828452,1.5934235271966528,0.43892490794979083,1.1528366652719666,0.6514853974895397,31,92.8625563821732,11.243904408970698,0,239
seed8,2,full,True,28.41,5,5,0,0.488,2837,15008.760180995476,3.4631058371040724,1.2702370995475114,2.1910690135746607,1.0124166561085972,,100.98074835021778,11.135960472831849,0,221
seed8,2,sector,True,28.86,5,5,0,0.544,2877,4633.456896551724,1.5738696681034483,0.41561274137931037,1.156641327586207,0.6590864439655173,31,100.11221808608134,11.136471462907284,0,232
seed8,2,adaptive,True,28.42,5,5,0,0.454,2836,4810.872,1.57058912,0.427962444,1.140796852,0.6478388,31,97.4994614563185,11.694213192025332,0,250
seed8,3,full,True,28.21,5,5,0,0.517,2800,15338.986666666666,3.478657422222222,1.3176584444444444,2.159104648888889,1.0047378266666667,,98.3514109866664,10.911054318125888,0,225
seed8,3,sector,True,28.08,5,5,0,0.569,2799,4556.056034482759,1.5545161336206896,0.40650710344827584,1.1464510948275863,0.659504875,29,98.91360435909311,11.169757228984983,0,232
seed8,3,adaptive,True,28.31,5,5,0,0.515,2828,4847.490636704119,1.5799501011235955,0.44756956928838953,1.1308258389513108,0.6372005992509363,31,99.84686711565486,11.828630667608923,0,267
seed8,4,full,True,30.66,5,5,0,0.594,3056,15451.58547008547,3.47426094017094,1.3353032051282052,2.136568666666667,0.9882976324786326,,97.70497447829071,10.743707596432806,0,234
seed8,4,sector,True,27.69,5,5,0,0.577,2719,4551.374429223744,1.542752894977169,0.4095035570776256,1.1315690821917808,0.6464716301369864,30,97.28615073314815,11.270237878623279,0,219
seed8,4,adaptive,True,29.03,5,5,0,0.578,2889,4636.777777777777,1.5043232266666666,0.4036505733333333,1.0991410577777778,0.6264257288888889,31,96.6219587959929,10.950025545949865,0,225
seed8,5,full,True,28.24,5,5,0,0.591,2821,14915.022421524664,3.4337888340807172,1.2804820179372198,2.151567547085202,1.0031699461883408,,101.64542831359458,10.116150914892982,0,223
seed8,5,sector,True,28.36,5,5,0,0.582,2832,4724.90405904059,1.4843518929889299,0.43245183394833947,1.0502522177121771,0.5831322767527675,30,96.5049107037884,12.116225583974886,0,271
seed8,5,adaptive,True,29.2,5,5,0,0.591,2879,4831.469635627531,1.5749425263157895,0.4435920607287449,1.1295866923076923,0.6368963643724697,31,95.08003436023027,11.355774303219716,0,247
seed9,1,full,True,28.66,5,5,0,0.587,2768,15860.908045977012,3.9320932183908046,1.374566367816092,2.555831672413793,1.2447392183908046,,99.71977397527705,10.280269881131856,0,174
seed9,1,sector,True,27.49,5,5,0,0.581,2723,5249.070796460177,1.689686628318584,0.4722492920353982,1.2158501061946902,0.7107360575221239,31,96.11766229880232,11.45126643750408,0,226
seed9,1,adaptive,True,29.12,5,5,0,0.502,2901,4972.29387755102,1.593924175510204,0.4642240897959184,1.1279980653061226,0.650178518367347,31,91.35226125009812,11.557018273567571,0,245
seed9,2,full,True,28.28,5,5,0,0.575,2801,16280.436170212766,4.038481968085106,1.472481654255319,2.5640687819148935,1.2413235,,99.55436932149732,11.02285128541335,0,188
seed9,2,sector,True,28.84,5,5,0,0.448,2854,5045.751351351351,1.6663953675675676,0.43148754594594596,1.2333901027027028,0.7224333027027027,31,96.86421972171438,10.970564529341022,0,185
seed9,2,adaptive,True,28.52,5,5,0,0.406,2836,5113.148717948718,1.7674253076923077,0.45056273333333335,1.3152025333333333,0.7866195230769231,31,99.06649074612004,10.868599390751939,0,195
seed9,3,full,True,27.24,5,5,0,0.532,2690,16133.585,3.75387665,1.394825195,2.3572100799999998,1.1254943199999998,,100.1405551715774,10.90736069209371,0,200
seed9,3,sector,True,28.35,5,5,0,0.576,2784,4943.659388646288,1.5764955982532751,0.434933615720524,1.1399718515283843,0.6500500349344978,30,95.85592891456051,11.345084413531808,0,229
seed9,3,adaptive,True,27.71,5,5,0,0.642,2766,5054.248868778281,1.6984238416289594,0.456345963800905,1.2404152895927603,0.7252170723981901,30,96.51514908203492,11.542863986433655,0,221
seed9,4,full,True,27.27,5,5,0,0.555,2657,15680.08875739645,3.874080828402367,1.3491531301775148,2.522980846153846,1.2460639585798816,,98.1595514525942,10.889877689236261,0,169
seed9,4,sector,True,27.38,5,5,0,0.573,2723,5172.720524017467,1.6281846026200872,0.4655143231441048,1.16096384279476,0.6584456113537118,31,97.86913937200191,11.823075944135546,0,229
