map,metric,full,sector,adaptive,sector_vs_full_comparison_valid,sector_vs_full_reduction_pct,adaptive_vs_full_comparison_valid,adaptive_vs_full_reduction_pct,adaptive_vs_sector_comparison_valid,adaptive_vs_sector_reduction_pct
seed5,algorithm_cores_mean,1.5711025917765795,1.074678434362235,1.0834920030146664,False,,False,,True,-0.8201121722203082
seed5,algorithm_core_s,97.72082520000001,64.6807008,66.6442065,False,,False,,True,-3.035690206992932
seed5,algorithm_cores_p95_1s,1.767420560013192,1.244481748172329,1.2754550783555698,False,,False,,True,-2.488853711894847
seed5,algorithm_peak_pss_mib,3344.312890625,3170.9064453125,3180.85224609375,False,,False,,True,-0.3136579698197251
seed5,end_to_end_cores_mean,1.622576647968251,1.300550542286008,1.3522372200676815,True,19.846588208050196,True,16.661119105780404,True,-3.9742152343285864
seed5,end_to_end_core_s,100.9249229,78.2832806,83.2049699,True,22.434143766881196,True,17.557559115063743,True,-6.287024843974152
seed5,end_to_end_cores_p95_1s,1.8223933146342763,1.4735726197170667,1.5484687466893388,True,19.14080193974,True,15.031034505298853,True,-5.0826220554133625
seed5,end_to_end_peak_pss_mib,3391.05546875,3436.1509765625,3475.3341796875,True,-1.329836926233567,True,-2.485323867868399,True,-1.1403225117948304
seed5,planner_ingress_mib_s,8.832744753096224,2.4273275022623073,2.040874267131847,True,72.51898962198094,True,76.89422343585282,True,15.920935051832927
seed5,dds_algorithm_mib_s,,2.4273275022623073,2.043611683637361,False,,False,,True,15.808160137736557
seed6,mission_time_s,65.58,63.952,63.385,True,2.4824641659042395,True,3.3470570295821904,True,0.8866024518388794
seed6,map_compute_ms_per_frame,38.10726305153128,10.63254305576316,23.626388772872293,True,72.0983817667905,True,38.0002999928831,True,-122.20825863541721
seed6,algorithm_cores_mean,1.5132671632675359,1.0714481577032484,1.0913458077738367,False,,False,,True,-1.8570800581934657
seed6,algorithm_core_s,102.0791491,70.3021163,71.0898327,False,,False,,True,-1.1204732395801404
seed6,algorithm_cores_p95_1s,1.7409629223119356,1.2454675907268393,1.2719851770625206,False,,False,,True,-2.1291269667005874
seed6,algorithm_peak_pss_mib,3359.87255859375,3175.95029296875,3184.261328125,False,,False,,True,-0.2616865627478439
seed6,end_to_end_cores_mean,1.5645171471018862,1.2996237740526453,1.3635763019459057,True,16.931317981393157,True,12.843633291472933,True,-4.920849338869501
seed6,end_to_end_core_s,105.539609,85.2789636,88.8232199,True,19.19719581299567,True,15.838971982547331,True,-4.1560733742312985
seed6,end_to_end_cores_p95_1s,1.7950378056086524,1.471842245479091,1.549472543631913,True,18.004944470792026,True,13.680227859795655,True,-5.274362683315499
seed6,end_to_end_peak_pss_mib,3406.56220703125,3454.35458984375,3484.91845703125,True,-1.402950538048445,True,-2.300156146811882,True,-0.8847924089021328
seed6,planner_ingress_mib_s,9.94398291624766,2.989797532585099,2.452554781875803,True,69.9336014777337,True,75.33629328879348,True,17.96920175543708
seed6,dds_algorithm_mib_s,,2.989797532585099,2.455294366561658,False,,False,,True,17.87757064476832
seed7,mission_time_s,68.629,68.383,69.07,True,0.3584490521499793,True,-0.6425854959273606,True,-1.004635655060465
seed7,map_compute_ms_per_frame,39.390764398848404,10.993356553504228,23.30987767945034,True,72.0915378991081,True,40.82400269406346,True,-112.03603800169765
seed7,algorithm_cores_mean,1.5182165208380902,1.022972062623508,1.0546865338972504,False,,False,,True,-3.100228484481556
seed7,algorithm_core_s,107.4032922,71.7839796,74.6058931,False,,False,,True,-3.931118775699652
seed7,algorithm_cores_p95_1s,1.7642024904091371,1.2429507144975052,1.2884064133905226,False,,False,,True,-3.657079750856744
seed7,algorithm_peak_pss_mib,3419.58046875,3185.432421875,3192.9876953125,False,,False,,True,-0.23718203486649164
seed7,end_to_end_cores_mean,1.570819316908974,1.2550583259335164,1.3371991287558187,True,20.101674812403346,True,14.872505426841085,True,-6.544779722584264
seed7,end_to_end_core_s,111.1271746,88.07966090000001,94.6732904,True,20.739763953289597,True,14.806355204499193,True,-7.485984201830631
seed7,end_to_end_cores_p95_1s,1.8176709185497744,1.4722439254232407,1.5735974667838863,True,19.003824597806297,True,13.427812992718264,True,-6.884290001842498
seed7,end_to_end_peak_pss_mib,3466.27861328125,3499.991796875,3543.65791015625,True,-0.9726045524608504,True,-2.2323449874605306,True,-1.2476061606840845
seed7,planner_ingress_mib_s,11.705719285579304,3.5635230467163046,2.982027325516623,True,69.55741924286245,True,74.5250398308262,True,16.31800085411304
seed7,dds_algorithm_mib_s,,3.5635230467163046,2.984739436494612,False,,False,,True,16.241893279041008
seed8,mission_time_s,64.105,62.263999999999996,61.368,True,2.8718508696669653,True,4.269557756805243,True,1.4390337915970606
seed8,map_compute_ms_per_frame,41.17871360335937,11.557069286045941,24.62856551116894,True,71.93436055976477,True,40.19102746046021,True,-113.10390118458132
seed8,algorithm_cores_mean,1.5483638675520308,1.0601952176006413,1.0843427121374156,False,,False,,True,-2.2776460538487657
seed8,algorithm_core_s,102.2561887,67.9793868,68.3806746,False,,False,,True,-0.5903080608547144
seed8,algorithm_cores_p95_1s,1.7825023357382859,1.2488886560454784,1.2874933727497695,False,,False,,True,-3.0911255793234873
seed8,algorithm_peak_pss_mib,3405.19931640625,3168.7041015625,3181.02568359375,False,,False,,True,-0.3888524026327987
seed8,end_to_end_cores_mean,1.5991436279890363,1.2876588816686385,1.3633384486749967,True,19.478222022627058,True,14.745716093717652,True,-5.877299344084612
seed8,end_to_end_core_s,105.613888,82.5853738,85.9841966,True,21.804437499734888,True,18.58627853942845,True,-4.11552632580081
seed8,end_to_end_cores_p95_1s,1.8337487607617726,1.4719889262472319,1.5687488602034945,True,19.727884334834346,True,14.451265420252684,True,-6.57341452988696
seed8,end_to_end_peak_pss_mib,3451.85126953125,3493.0271484375,3544.647265625,True,-1.1928636459426938,True,-2.688296477685466,True,-1.4778046374644038
seed8,planner_ingress_mib_s,10.894366043145359,2.9868239757637163,2.6652497224336926,True,72.58377436617342,True,75.5355225638793,True,10.766428016495304
seed8,dds_algorithm_mib_s,,2.9868239757637163,2.667969081033921,False,,False,,True,10.675382858752682
seed9,mission_time_s,81.814,73.872,72.085,False,,True,11.891607793287212,False,
seed9,map_compute_ms_per_frame,36.82272973468733,10.741841383661582,25.17578963802999,False,,True,31.629757436711216,False,
