map,run,mode,experiment_profile,filter_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_enabled,static_pcd_point_count,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_recovery_active,filter_open_burst_s,filter_open_cooldown_s,filter_near_field_radius_m,filter_near_field_speed_gain_s,filter_near_field_max_radius_m,filter_max_effective_near_field_radius_m,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_guard_bounded,filter_replan_guard_active,filter_replan_guard_burst_s,filter_replan_guard_cooldown_s,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed6,5,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.29,5,5,0,0.403,True,635500,0,0.458,0.258,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed6_run5_adaptive.json,8129,7020,0.616,-1.34,1.921,-24.678,24.025,-27.712,27.617,231.777,7.0,0.0,1787398462.338735,2.362,2.357,1787398462.724598,3.325,4.587,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,513,15146167,11219582,74.075,True,82.261,False,27.875,27.923,True,0.6,1.4,1.5,0.2,3.0,2.899606,1,1,0,1787398469.873571,1787398469.873571,1787398469.953712,1787398482.194284,1787398483.403796,1.209512,,,10,1.209512,0.0,True,True,False,0.25,1.75,3,15,False,27,27,7.797,361,235,10,1787398462.337236,,,,,,,,,,,,,,,,,,,,,,,20449.403100775195,16.816876279069767,10.805700801033591,6.009448604651163,1.7766019147286822,74.075,72.11078767735115,12.011099743026136,24.289093498994365,0,387,,
seed7,1,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93.76,5,5,0,0.396,True,838860,0,0.484,0.284,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed7_run1_adaptive.json,9375,8447,0.893,-1.188,2.302,-26.044,24.403,-27.925,24.705,233.344,7.0,0.0,1787398554.397623,3.013,3.393,1787398554.770843,4.366,4.955,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,517,18470222,13536250,73.287,True,58.994,True,24.371,25.045,True,0.6,1.4,1.5,0.2,3.0,2.897527,1,1,0,1787398588.764137,1787398588.764137,1787398588.77663,1787398590.744058,1787398591.95423,1.210172,,,2,1.210172,0.0,True,True,False,0.25,1.75,3,15,False,27,27,7.157,336,182,8,1787398554.396623,,,,,,,,,,,,,,,,,,,,,,,23580.96875,15.805572057291668,10.252339088541666,5.551492192708333,1.7591517317708334,73.287,57.15235585326119,12.600555003692842,28.28319465561138,0,384,,
seed7,2,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96.63,5,5,0,0.396,True,838860,0,0.448,0.248,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed7_run2_adaptive.json,9663,8730,0.904,-1.184,1.492,-28.11,24.678,-24.501,25.888,240.265,7.0,0.0,1787398658.690876,3.341,3.76,1787398659.112231,4.527,5.121,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,668,25387465,17680124,69.641,True,38.623,False,14.222,14.568,True,0.6,1.4,1.5,0.2,3.0,2.898866,1,1,0,1787398720.696273,1787398720.696273,1787398721.166048,1787398736.33595,1787398737.54608,1.21013,,,13,1.21013,0.0,True,True,False,0.25,1.75,3,15,False,27,27,5.689,405,234,11,1787398658.689682,,,,,,,,,,,,,,,,,,,,,,,23130.951882845187,13.808934225941423,9.202658012552302,4.604623682008368,1.372480769874477,69.641,65.3896259503774,13.459912582279623,24.73248149943947,0,478,,
seed7,3,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87.8,5,5,0,0.38,True,838860,0,0.4,0.2,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed7_run3_adaptive.json,8780,8148,0.33,-1.421,2.184,-25.523,24.025,-24.874,27.123,240.492,7.0,0.583,1787398767.887258,6.81,6.716,1787398766.021136,4.463,5.051,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,552,21052617,14971755,71.116,True,73.37,False,14.312,14.628,True,0.6,1.4,1.5,0.2,3.0,2.899004,1,1,0,1787398786.569208,1787398786.569208,1787398787.139028,1787398836.5095,1787398837.722338,1.212838,,,34,1.212838,0.0,True,True,False,0.25,1.75,3,15,False,28,28,8.514,428,246,11,1787398765.658007,,,,,,,,,,,,,,,,,,,,,,,23780.727027027027,15.324321918918919,9.752178837837837,5.570390891891892,1.8641744054054052,71.116,69.37707964017403,12.553185424261441,,0,370,,
seed7,4,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81.42,5,5,0,0.427,True,838860,0,0.491,0.291,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed7_run4_adaptive.json,8141,6969,1.157,-0.734,1.883,-25.624,24.205,-27.623,26.515,230.719,7.0,0.0,1787398864.144726,2.821,3.169,1787398864.777686,4.534,5.139,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,507,18060693,11944027,66.133,True,26.036,False,5.523,5.496,False,0.6,1.4,1.5,0.2,3.0,2.897875,1,0,0,1787398922.692178,1787398922.692178,1787398922.951966,,,,,,16,0.730229,0.0,True,True,False,0.25,1.75,3,15,False,26,26,5.523,333,199,11,1787398864.143016,,,,,,,,,,,,,,,,,,,,,,,20360.7706185567,13.263555154639175,8.569740798969072,4.692157907216496,1.5051742835051547,66.133,61.29190014758284,12.721211864321086,,0,388,,
seed7,5,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.53,5,5,0,0.41,True,838860,0,0.495,0.295,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed7_run5_adaptive.json,8452,7602,1.133,-0.838,1.266,-28.154,24.036,-27.94,27.144,239.206,7.0,0.0,1787398957.664663,4.654,4.57,1787398958.173746,6.355,6.048,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,555,20444457,14203886,69.475,False,0.0,False,8.108,8.07,False,0.6,1.4,1.5,0.2,3.0,2.899845,0,0,0,,,,,,,,,0,0.0,,True,True,False,0.25,1.75,3,15,False,27,27,8.108,399,222,10,1787398957.663385,,,,,,,,,,,,,,,,,,,,,,,23084.047846889953,14.05575751196172,9.218856985645932,4.83519654784689,1.5833533779904307,69.475,69.10332983393337,12.68323415212411,26.797662463446688,0,418,,
seed8,1,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.63,5,5,0,0.401,True,838860,0,0.5,0.3,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed8_run1_adaptive.json,7462,6520,0.934,-1.092,2.092,-23.975,24.025,-26.576,24.235,229.819,7.0,0.0,1787399051.024418,2.591,2.944,1787399051.69953,3.659,5.402,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,459,15332244,9664966,63.037,False,0.0,False,8.497,8.972,False,0.6,1.4,1.5,0.2,3.0,2.899294,0,0,0,,,,,,,,,0,0.0,,True,True,False,0.25,1.75,3,15,False,29,29,8.497,328,236,14,1787399051.023475,,,,,,,,,,,,,,,,,,,,,,,18932.38482384824,14.96171918699187,9.680710650406503,5.278980243902439,1.6965172303523035,63.037,71.84484594508642,12.063487678809102,24.012685345440072,0,369,,
seed8,2,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.99,5,5,0,0.392,True,838860,0,0.432,0.232,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed8_run2_adaptive.json,8098,7440,1.097,-1.003,1.312,-25.427,24.025,-25.858,24.895,230.89,7.0,1.01,1787399136.979977,6.774,8.593,1787399135.666392,3.563,5.576,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,555,19802471,13542474,68.388,True,80.721,False,13.514,14.032,False,0.6,1.4,1.5,0.2,3.0,2.899889,1,1,1,1787399147.297658,1787399147.297658,1787399147.897388,1787399181.507469,1787399182.717165,1.209696,1787399198.837713,16.120548,41,1.209696,0.0,True,True,False,0.25,1.75,3,15,False,25,25,7.387,354,221,13,1787399134.937723,,,,,,,,,,,,,,,,,,,,,,,20464.266666666666,15.07060088888889,9.71690935802469,5.352166271604938,1.6790204049382715,68.388,66.81478095594512,12.781083823937607,25.600590340364327,0,405,,
seed8,3,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,65.29,5,5,0,0.398,True,838860,0,0.469,0.269,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed8_run3_adaptive.json,6527,5800,1.08,-0.995,1.285,-25.53,24.025,-26.097,27.84,229.0,7.0,0.233,1787399226.77423,2.627,2.839,1787399227.349941,4.678,5.961,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,503,17922270,11978990,66.839,True,38.171,False,9.742,9.772,False,0.6,1.4,1.5,0.2,3.0,2.899967,1,0,0,1787399263.594898,1787399263.594898,1787399264.295057,,,,,,19,0.649942,0.0,True,True,False,0.25,1.75,3,15,False,26,26,9.742,392,253,13,1787399226.770823,,,,,,,,,,,,,,,,,,,,,,,21233.851662404093,15.794094015345268,10.204339411764705,5.588118925831202,1.8550977877237853,66.839,89.27030959520076,12.836648393186382,25.735798578058454,0,391,,
seed8,4,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.43,5,5,0,0.399,True,838860,0,0.491,0.291,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed8_run4_adaptive.json,8042,7237,1.026,-1.044,1.936,-27.285,24.069,-24.379,26.333,233.209,6.998,0.0,1787399304.005901,7.29,8.929,1787399302.214259,3.37,4.634,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,452,15786531,10567087,66.937,True,41.15,False,7.301,7.413,False,0.6,1.4,1.5,0.2,3.0,2.898829,1,0,0,1787399349.550797,1787399349.550797,1787399349.761033,,,,,,27,0.760116,0.0,True,True,False,0.25,1.75,3,15,False,27,27,7.301,393,238,8,1787399301.957036,,,,,,,,,,,,,,,,,,,,,,,21087.08791208791,15.149652115384615,9.717489862637361,5.430547313186813,1.7504781373626372,66.937,71.10977280033012,12.010763135270919,25.44394392772316,0,364,,
seed8,5,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76.43,5,5,0,0.341,True,838860,0,0.384,0.184,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed8_run5_adaptive.json,7642,6630,0.994,-1.099,0.897,-25.891,24.025,-26.574,24.494,232.255,7.0,0.0,1787399393.222389,2.919,3.668,1787399393.508287,3.657,5.057,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,443,14936550,9973229,66.771,True,27.314,True,9.481,10.339,True,0.6,1.4,1.5,0.2,3.0,2.899843,1,1,0,1787399447.424001,1787399447.424001,1787399447.854181,1787399465.124822,1787399466.325402,1.20058,,,12,1.20058,0.0,True,True,False,0.25,1.75,3,15,False,27,27,8.126,370,227,10,1787399393.220988,,,,,,,,,,,,,,,,,,,,,,,20233.484507042253,15.507857014084507,9.908084478873239,5.598222081690141,1.8643815492957747,66.771,71.53311018383478,12.460777440192146,25.70530865155502,0,355,,
seed9,1,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.87,5,5,0,0.394,True,1042220,0,0.476,0.276,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed9_run1_adaptive.json,11486,10904,1.463,-0.222,1.56,-27.401,24.025,-25.888,24.929,245.745,6.997,0.0,1787399479.444797,1.938,3.233,1787399480.065487,3.38,5.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,574,24022240,16621795,69.193,False,0.0,False,5.749,5.878,False,0.6,1.4,1.5,0.2,3.0,2.899137,0,0,0,,,,,,,,,0,0.0,,True,True,False,0.25,1.75,3,15,False,28,28,5.749,339,170,12,1787399479.443619,,,,,,,,,,,,,,,,,,,,,,,24541.544198895026,13.295746104972375,8.749750552486187,4.544389093922652,1.529638005524862,69.193,44.94064313439069,13.250356085163252,27.14267688117431,0,362,,
seed9,2,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109.25,5,5,0,0.355,True,1042220,0,0.368,0.168,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed9_run2_adaptive.json,10923,10300,1.183,-0.879,1.98,-26.94,24.025,-26.165,26.026,245.55,7.0,0.0,1787399604.950265,1.945,2.792,1787399605.295058,2.891,4.751,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,590,25570220,19321171,75.561,True,66.102,True,20.508,21.758,True,0.6,1.4,1.5,0.2,3.0,2.899684,1,1,0,1787399641.56482,1787399641.56482,1787399641.614631,1787399668.745709,1787399669.945887,1.200178,,,19,1.200178,0.0,True,True,False,0.25,1.75,3,15,False,29,29,6.949,403,207,11,1787399604.949262,,,,,,,,,,,,,,,,,,,,,,,29089.370879120877,14.548563873626373,9.425517307692306,5.121175082417583,1.7761148296703297,75.561,53.138198550184235,12.445905367895417,26.8375375051383,0,364,,
seed9,3,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95.12,5,5,0,0.357,True,1042220,0,0.431,0.231,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed9_run3_adaptive.json,9511,8883,0.934,-1.143,2.037,-23.975,24.025,-27.394,27.184,241.545,7.004,0.0,1787399724.846018,2.242,3.781,1787399725.183311,2.46,4.12,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,639,27820274,20812854,74.812,True,61.972,False,20.814,22.268,True,0.6,1.4,1.5,0.2,3.0,2.895619,1,2,1,1787399751.489815,1787399751.489815,1787399752.240029,1787399767.720979,1787399768.930676,1.209696,1787399795.871893,26.941217,15,1.210198,0.0,True,True,False,0.25,1.75,3,15,False,26,26,6.103,469,241,10,1787399724.844922,,,,,,,,,,,,,,,,,,,,,,,30330.028037383177,15.399844275700934,10.042650724299065,5.355537967289719,1.854544878504673,74.812,67.83282550892578,13.181942968294303,,0,428,,
seed9,4,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.8,5,5,0,0.381,True,1042220,0,0.435,0.235,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed9_run4_adaptive.json,10779,10090,1.179,-0.849,1.38,-26.969,24.472,-26.993,24.533,243.538,7.004,0.0,1787399830.626383,2.002,3.011,1787399830.947744,2.804,4.823,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,620,25929880,18469085,71.227,True,93.387,False,13.871,13.658,True,0.6,1.4,1.5,0.2,3.0,2.897051,1,3,2,1787399834.385757,1787399834.385757,1787399834.555268,1787399869.836524,1787399871.046364,1.20984,1787399891.627649,20.581285,46,1.21,0.0,True,True,False,0.25,1.75,3,15,False,26,26,4.516,375,204,8,1787399830.625643,,,,,,,,,,,,,,,,,,,,,,,25479.6675,14.1677325,9.332958075,4.83323095,1.6135996924999998,71.227,54.013204549323355,13.322283880160787,,0,400,,
seed9,5,adaptive,,strict-burst,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,240.0,3,5,0,0.284,True,1042220,0,0.291,0.091,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed9_run5_adaptive.json,23999,23625,18.633,-24.281,1.332,-25.249,24.025,-25.709,24.911,198.319,7.001,1.626,1787399950.395425,4.215,6.308,1787399948.516241,3.201,5.067,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,1346,66299122,53743215,81.062,True,90.49,True,31.649,32.256,True,0.6,1.4,1.5,0.2,3.0,2.895443,1,2,1,1787399970.228832,1787399970.228832,1787399970.558759,1787399974.919077,1787399976.119949,1.200872,1787400026.590374,50.470425,6,1.209883,0.0,True,True,False,0.25,1.75,3,15,False,22,22,2.006,319,162,9,1787399947.998467,,,,,,,,,,,,,,,,,,,,,,,37571.88544891641,12.161812848297213,8.64303326625387,3.5170475386996904,0.8927892445820433,81.062,31.651777448087103,13.555798667712478,30.022661387694754,0,646,,
seed10,1,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92.89,5,5,0,0.387,True,1042220,0,0.474,0.274,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed10_run1_adaptive.json,9288,8760,1.293,-0.75,1.137,-26.8,24.025,-24.485,26.978,235.045,6.995,0.798,1787400199.704471,3.544,2.545,1787400200.13903,3.709,4.078,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,602,25557474,19161004,74.972,True,84.385,True,15.282,14.784,True,0.6,1.4,1.5,0.2,3.0,2.896161,1,2,1,1787400212.521454,1787400212.521454,1787400212.650849,1787400259.446021,1787400260.65152,1.205499,1787400268.671925,8.020405,38,1.209273,0.0,True,True,False,0.25,1.75,3,15,False,24,24,6.977,386,197,10,1787400199.703721,,,,,,,,,,,,,,,,,,,,,,,27930.15053763441,17.552784623655914,11.850239112903225,5.700718118279569,1.9117582338709678,74.972,61.93828855904957,14.005419494183217,25.837043641908345,2,374,,
seed10,2,adaptive,,strict-burst,True,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107.27,5,5,0,0.396,True,1042220,0,0.457,0.257,,,,,,,0,,,,,,,,,,,../../tmp/adaptive_replan025_strict_v7_seed1_10_n5_20260822_artifacts/seed10_run2_adaptive.json,10726,10020,0.862,-1.152,1.877,-25.736,24.377,-26.901,29.118,245.239,6.997,0.93,1787400303.934539,5.072,6.492,1787400302.420578,4.218,3.264,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,600,24490440,18224903,74.416,True,70.0,False,18.333,18.881,False,0.6,1.4,1.5,0.2,3.0,2.898856,1,1,1,1787400329.727393,1787400329.727393,1787400330.656793,1787400339.247088,1787400340.447535,1.200447,1787400382.167618,41.720083,28,1.200447,0.0,True,True,False,0.25,1.75,3,15,False,30,30,5.833,364,207,10,1787400301.836451,,,,,,,,,,,,,,,,,,,,,,,26725.79792746114,14.871288678756477,9.666898316062177,5.202656678756476,1.7739194559585492,74.416,55.03908502200365,12.995137851077686,24.984020486786697,0,386,,
