map,run,mode,experiment_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,shadow_safe_candidates,shadow_unsafe_candidates,shadow_skipped_candidates,shadow_validated_candidates,shadow_geometric_unsafe,shadow_map_race,shadow_other_indeterminate,shadow_unsafe_exp,shadow_unsafe_appended_backup,shadow_unsafe_carry_backup,shadow_unsafe_stitch,shadow_validation_ms_mean,shadow_validation_ms_max,shadow_contact_events_with_epoch,shadow_contacts_with_prior_unsafe,shadow_contacts_without_prior_unsafe,shadow_geometric_unsafe_followed_by_contact,shadow_geometric_unsafe_not_followed_by_contact,shadow_nearest_prediction_error_s,shadow_correlated_segments,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,filter_replan_guard_en,filter_replan_fail_streak_open,filter_replan_ok_streak_close,filter_replan_guard_open,filter_replan_guard_open_transitions,filter_replan_guard_close_transitions,filter_replan_guard_open_duty_pct,filter_replan_status_count,filter_replan_fail_count,filter_max_replan_fail_streak,filter_first_replan_guard_open_time_s,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed3,2,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.59,5,5,0,0.443,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run2_sector.json,6057,5235,0.545,-1.333,1.328,-24.128,24.025,-25.123,26.436,222.032,7.0,0.318,1787200765.230234,3.898,4.407,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,546,12997003,12542044,96.5,False,0.0,False,91.941,94.928,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,91.941,320,234,24,1787200765.229217,,,,,,,,,,,,,,,,,,,,,,,23448.02492211838,147.5480121495327,88.12191121495327,59.42374517133956,3.5908795233644857,96.5,175.5829680097428,12.549475734250148,25.102017700004872,0,321,,
seed3,2,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,64.03,5,5,0,0.411,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run2_adaptive.json,6401,5570,0.797,-1.24,1.701,-24.111,24.025,-24.138,26.384,226.195,7.0,0.261,1787200835.584891,3.87,4.375,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,459,10561481,10151122,96.115,True,88.235,True,91.285,94.549,1,1,0,1787200837.797809,1787200837.797809,1787200838.39651,1787200891.275709,1787200892.476851,1.201142,,,37,1.201142,0.0,True,5,15,True,1,0,91.285,312,229,15,1787200835.583633,,,,,,,,,,,,,,,,,,,,,,,23181.35593220339,137.89518644067797,81.8949393220339,55.998505423728815,3.493909854237288,96.115,154.511007194086,11.063290315443588,20.055342388922096,0,295,,
seed3,2,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.72,5,5,0,0.389,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run2_full.json,6171,5024,0.746,-1.279,1.562,-24.187,24.025,-24.196,26.65,221.252,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,398,9027952,9027952,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,23031.827450980392,145.3043388235294,84.70099764705883,60.60163882352941,3.8944019019607845,100.0,155.38733325478105,10.19499582545501,21.581559977751414,0,255,,
seed3,3,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.13,5,5,0,0.443,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run3_adaptive.json,6709,5569,1.434,-0.369,2.195,-24.152,24.025,-24.112,26.97,222.996,7.001,0.0,1787200982.071805,3.842,4.329,1787201036.123695,24.024,-23.975,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,506,11944380,11298893,94.596,True,61.66,False,87.549,91.639,1,0,0,1787201008.096325,1787201008.096325,1787201008.796321,,,,,,31,1.039881,0.0,True,5,15,False,2,2,87.549,327,228,20,1787200982.070628,,,,,,,,,,,,,,,,,,,,,,,22081.9512987013,140.78035681818182,84.32121168831169,56.45721113636363,3.675838038961039,94.596,154.28402281993883,12.304261783961659,23.858573523208175,0,308,,
seed3,3,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59.49,5,5,0,0.462,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run3_full.json,5948,4990,0.545,-1.362,2.059,-23.976,24.025,-25.195,26.093,219.654,7.0,1.467,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,493,11565449,11565449,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,23207.885135135137,144.17099290540543,85.49905844594595,58.67015574324325,3.6424045405405403,100.0,166.0209120134475,10.971500290790173,23.255686575075153,0,296,,
seed3,3,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68.3,5,5,0,0.393,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run3_sector.json,6825,5926,0.806,-1.204,2.06,-24.949,24.025,-23.975,25.747,223.159,7.0,0.0,1787201127.833368,3.889,4.397,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,401,9241313,8851218,95.779,False,0.0,False,90.524,94.213,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,90.524,286,219,27,1787201127.83242,,,,,,,,,,,,,,,,,,,,,,,22414.19921875,141.70264296875,83.13052929687501,58.570433593749996,3.937455390625,95.779,143.6762653373564,10.146026061052396,20.950412245591597,0,256,,
seed3,4,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61.09,5,5,0,0.398,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run4_full.json,6107,5252,0.63,-1.3,1.554,-23.975,24.025,-25.002,27.621,221.884,7.001,0.353,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,495,11182990,11182990,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,22626.51111111111,137.94641523809523,80.48284253968254,57.4619873015873,3.3722306793650794,100.0,164.86342944206498,10.051968564966089,22.088440047696373,0,315,,
seed3,4,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.31,5,5,0,0.397,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run4_sector.json,7527,6517,0.801,-1.248,1.491,-24.525,24.025,-25.464,26.729,223.547,7.0,0.318,1787201277.530834,3.899,4.408,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,400,8762846,8342982,95.209,False,0.0,False,89.75,93.312,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,89.75,323,225,29,1787201277.52948,,,,,,,,,,,,,,,,,,,,,,,20845.573170731706,129.75572926829267,74.41867886178862,55.335448373983745,3.683769975609756,95.209,131.64127831701248,9.444160841389706,18.50071912145953,0,246,,
seed3,4,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.59,5,5,0,0.434,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run4_adaptive.json,6354,5568,0.529,-1.382,1.659,-24.837,24.025,-24.216,25.916,221.649,7.001,1.48,1787201362.958064,3.88,4.388,1787201370.998435,24.025,24.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,473,11024894,10522106,95.44,False,0.0,False,89.429,92.964,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,2,2,89.429,318,226,19,1787201362.957148,,,,,,,,,,,,,,,,,,,,,,,22618.51186440678,129.35440711864408,75.88028372881355,53.47239986440678,3.247510633898305,95.44,147.4428109898888,10.634194063118901,20.194698642099123,2,297,,
seed3,5,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79.62,5,5,0,0.414,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run5_sector.json,7956,7091,0.619,-1.365,1.708,-24.045,24.025,-24.921,25.75,222.851,7.001,0.288,1787201436.217169,3.875,4.381,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,504,11654868,11230318,96.357,False,0.0,False,91.865,94.953,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,91.865,315,226,30,1787201436.21627,,,,,,,,,,,,,,,,,,,,,,,22354.610921501706,129.80124402730377,75.28145426621161,54.51819146757679,3.34810290443686,96.357,128.24953675882435,10.00156097103728,,0,293,,
seed3,5,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.14,5,5,0,0.415,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run5_adaptive.json,8010,7182,0.581,-1.355,1.472,-24.032,24.025,-24.949,24.551,226.981,7.001,0.42,1787201525.765828,3.89,4.398,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,410,9647081,9200488,95.371,True,88.78,False,89.512,93.116,1,1,1,1787201528.002272,1787201528.002272,1787201531.702009,1787201537.72187,1787201538.921947,1.200076,1787201541.10184,2.179893,40,1.200076,0.0,True,5,15,True,1,0,89.512,335,226,20,1787201525.764547,,,,,,,,,,,,,,,,,,,,,,,22742.059760956174,124.43770438247012,72.40939123505977,52.02676812749004,3.485374270916335,95.371,127.82154481653048,9.355891988457827,,0,251,,
seed3,5,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.82,5,5,0,0.475,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed3_run5_full.json,6376,5582,0.789,-1.256,2.037,-26.624,24.025,-24.235,26.071,223.257,7.003,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,445,10204330,10204330,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,22823.690647482013,134.79208705035973,77.95045575539568,56.84009784172662,3.522064071942446,100.0,148.5895801785599,9.942489685744066,20.640226233826493,0,278,,
seed4,1,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80.25,5,5,0,0.395,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run1_full.json,8022,7077,1.027,-1.066,1.491,-27.485,24.025,-24.413,24.635,229.152,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,370,8621938,8621938,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,23586.878787878788,134.03526363636365,76.83370216450217,57.19986493506494,3.868494948051948,100.0,128.2042505831203,8.551456753059718,16.933883858978575,0,231,,
seed4,1,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.26,5,5,0,0.416,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run1_sector.json,7324,6449,1.091,-1.011,1.327,-24.347,24.025,-24.43,27.828,222.481,7.0,1.487,1787201780.236612,4.581,5.415,1787201806.438216,-22.682,24.715,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,469,11750292,11218796,95.477,False,0.0,False,86.354,93.001,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,3,2,86.354,364,242,22,1787201780.23552,,,,,,,,,,,,,,,,,,,,,,,23354.89932885906,119.49715134228188,70.70867013422819,48.78675466442953,3.099919674496644,95.477,132.86345813551182,10.268013619876067,20.750975225642275,0,298,,
seed4,1,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.54,5,5,0,0.353,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run1_adaptive.json,6352,5428,1.071,-0.992,1.539,-25.277,24.025,-23.975,26.028,228.019,7.0,0.449,1787201862.901061,3.727,4.551,1787201887.437681,-23.898,24.073,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,445,10494927,10077807,96.026,True,73.483,False,88.09,93.362,1,0,0,1787201879.023323,1787201879.023323,1787201881.143481,,,,,,32,1.049876,0.0,True,5,15,True,2,1,88.09,377,257,20,1787201862.899885,,,,,,,,,,,,,,,,,,,,,,,22857.11842105263,126.65840263157897,73.65651907894737,53.00017335526316,3.347693717105263,96.026,154.14154051174702,10.327174479485834,,0,304,,
seed4,2,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.57,5,5,0,0.411,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run2_sector.json,7049,6239,1.369,-0.546,1.197,-24.441,24.134,-24.314,26.128,226.753,7.0,0.0,1787201936.324923,3.391,4.183,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,519,12344080,12054022,97.65,False,0.0,False,91.908,96.284,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,1,1,91.908,342,233,20,1787201936.323765,,,,,,,,,,,,,,,,,,,,,,,23104.036516853932,126.64777977528091,74.7390724719101,51.90694101123596,2.829316668539326,97.65,150.53827673235807,10.196396734523917,17.9947090448517,0,356,,
seed4,2,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86.55,5,5,0,0.376,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run2_adaptive.json,8650,7940,1.075,-1.019,1.623,-25.103,24.119,-24.02,25.58,230.45,6.998,0.228,1787202016.642123,3.544,4.281,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,459,11848371,11568833,97.641,True,88.889,True,91.285,96.18,1,3,2,1787202018.865712,1787202018.865712,1787202024.905658,1787202039.106422,1787202040.306588,1.200166,1787202047.456555,7.149967,33,1.209552,0.0,True,5,15,True,1,0,91.285,365,252,25,1787202016.641289,,,,,,,,,,,,,,,,,,,,,,,24752.4,124.600276,72.63031454545454,51.968290181818176,3.3132055963636367,97.641,123.641621178672,9.750650960682952,19.28724289658738,0,275,,
seed4,2,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70.64,5,5,0,0.368,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run2_full.json,7058,6417,1.145,-0.922,1.893,-23.975,24.025,-23.975,24.025,223.812,7.005,0.19,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,463,12040366,12040366,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,26613.426470588234,137.8138919117647,80.64367426470588,57.16830294117647,3.6465401470588237,100.0,137.64109582950917,9.891573852348198,21.866326501181565,0,272,,
seed4,3,adaptive,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89.0,5,5,0,0.406,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run3_adaptive.json,8895,7979,1.418,-0.489,1.876,-24.934,24.025,-24.207,24.025,234.165,7.0,1.499,1787202195.578903,7.462,8.667,1787202220.901724,23.183,23.213,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,525,14133020,13526172,95.706,True,90.286,False,86.476,92.401,1,2,2,1787202195.839368,1787202195.839368,1787202196.099669,1787202201.439534,1787202202.639688,1.200154,1787202220.900206,18.260518,31,1.200154,0.0,True,5,15,False,3,3,86.095,387,237,25,1787202195.57798,,,,,,,,,,,,,,,,,,,,,,,23963.937716262975,120.79701211072664,70.5766169550173,50.218819723183394,3.306523107266436,95.706,112.90347912736628,10.417097769203849,21.318880753380096,0,289,,
seed4,3,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.45,5,5,0,0.402,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run3_full.json,6742,5905,1.159,-0.95,1.85,-25.743,24.025,-24.42,26.322,229.854,7.0,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,442,10670192,10670192,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,24260.601423487544,133.77477402135233,78.6257355871886,55.14736583629893,3.4261388042704626,100.0,144.88889865687545,9.511139034166343,20.660188549400814,0,281,,
seed4,3,sector,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120.0,3,5,0,0.467,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run3_sector.json,11988,11565,-7.178,-22.965,1.923,-24.505,24.069,-23.975,26.262,157.907,7.001,0.254,1787202370.027519,3.535,4.283,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,596,17163788,16875631,98.321,False,0.0,False,93.121,97.175,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,1,0,93.121,249,169,18,1787202370.026067,,,,,,,,,,,,,,,,,,,,,,,27628.54,107.08134866666667,64.24173333333333,42.837967666666664,2.3598201833333334,98.321,71.51308624870808,11.19417848796703,22.7943094297239,0,300,,
seed4,4,full,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.17,5,5,0,0.42,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run4_full.json,7515,6568,1.319,-0.594,1.701,-24.403,24.072,-24.496,27.53,227.362,7.0,0.984,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,485,11797196,11797196,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,True,5,15,False,0,0,0.0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,24492.229032258063,130.62626516129032,76.46516677419355,54.159459677419356,3.1859603451612903,100.0,138.02201318296974,9.4698788149847,19.965999815874547,1,311,,
seed4,4,sector,,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75.13,5,5,0,0.366,0,,,,,,,,,0,,,,,,,,,,,../../tmp/guarded_3mode_n5_20260820_artifacts/seed4_run4_sector.json,7511,6777,1.431,-0.391,2.095,-24.137,24.025,-24.229,26.145,228.96,7.001,0.0,1787202585.051186,4.143,5.016,1787202596.93012,22.133,23.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,529,12753823,12011713,94.181,False,0.0,False,85.822,90.641,0,0,0,,,,,,,,,0,0.0,,True,5,15,True,3,2,85.822,373,243,22,1787202585.050217,,,,,,,,,,,,,,,,,,,,,,,22189.766081871345,118.93375497076023,70.28531011695907,48.646847807017544,2.8793382251461987,94.181,139.5999460404829,10.274127788505027,18.448498881880532,0,342,,
