map,run,mode,success,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed3,1,adaptive,True,78.52,5,5,0,0.301,7846,7845,0.789,-1.256,1.596,-25.528,24.346,-24.622,25.658,224.917,3.001,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,421,7218133,2230790,30.905,True,86.936,False,0.0,0.0,1,0,0,1785810521.325238,1785810521.325238,,,,,,,0,0.0,0.767843,,,,,,,,,,,,,,,,,,,,,,,5406.1827411167515,1.549565423857868,0.37083824111675123,1.177314850253807,0.6833763121827411,30.905,85.09334504363868,8.147351914349082,5,399,,
seed3,2,full,True,79.56,5,5,0,0.322,7949,7949,0.933,-1.15,2.198,-27.396,24.524,-24.013,28.479,228.092,3.009,0.042,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,495,8814776,8814776,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,16917.130890052355,3.7882397643979058,1.1676975732984292,2.619029887434555,1.316597612565445,100.0,90.04177537371038,7.959408712700214,5,387,,
seed3,2,sector,True,78.42,5,5,0,0.337,7835,7832,0.933,-1.149,1.806,-25.638,24.187,-24.74,24.172,223.136,3.001,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,475,8193638,2584567,31.544,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5544.225446428572,1.5865534308035716,0.4080323772321428,1.1768031674107142,0.6653261383928571,31.544,87.28360682135634,8.1373920965229,4,452,,
seed3,2,adaptive,True,79.66,5,5,0,0.299,7959,7953,0.813,-1.24,1.878,-25.722,24.541,-26.103,24.842,225.608,3.002,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,507,9017973,2789942,30.938,True,89.349,False,0.0,0.0,1,0,0,1785810785.402687,1785810785.402687,1785810795.472343,,,,,,3,0.459556,0.0,,,,,,,,,,,,,,,,,,,,,,,5602.475,1.5774503770833332,0.41485609166666665,1.1610221437500001,0.6606365770833333,30.938,87.02309039951149,8.731336041010866,5,485,,
seed3,3,full,True,78.47,5,5,0,0.308,7840,7834,0.821,-1.231,1.858,-25.67,24.401,-24.209,24.385,225.038,3.005,0.119,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,396,6744676,6744676,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,16681.350609756097,4.06168131097561,1.187011588414634,2.8730691158536583,1.4820079298780486,100.0,89.99810362322029,7.665452498296853,4,332,,
seed3,3,sector,True,78.75,5,5,0,0.365,7869,7869,0.675,-1.327,1.811,-27.23,24.405,-25.683,25.036,224.111,3.001,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,447,7600606,2391762,31.468,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5454.780952380952,1.5798309595238096,0.4035154261904762,1.1745289714285714,0.676802980952381,31.468,85.49288854951162,7.7928876890696435,6,426,,
seed3,3,adaptive,True,79.77,5,5,0,0.322,7971,7967,0.791,-1.262,1.91,-25.655,24.464,-26.641,24.932,227.491,3.002,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,453,7740572,2392475,30.908,True,88.521,False,0.0,0.0,1,0,0,1785811050.048225,1785811050.048225,1785811060.338353,,,,,,1,0.149708,0.091402,,,,,,,,,,,,,,,,,,,,,,,5375.819672131148,1.547856337236534,0.3788575011709602,1.1675263817330213,0.6731082482435596,30.908,85.03324563140873,8.30418087021883,4,431,,
seed3,4,full,True,78.83,5,5,0,0.351,7876,7868,0.836,-1.237,1.971,-25.577,24.025,-24.554,25.522,224.686,3.008,0.132,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,406,6847950,6847950,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,16016.157894736842,3.8889380263157896,1.108930111842105,2.7784444638157892,1.4303064111842105,100.0,86.59836968380642,7.311797963991744,4,308,,
seed3,4,sector,True,78.16,5,5,0,0.44,7809,7802,0.837,-1.244,1.897,-27.255,24.118,-25.355,27.003,223.546,3.002,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,521,9064515,2851977,31.463,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5565.610101010101,1.5039447191919193,0.4027498949494949,1.0998093696969697,0.6151423777777778,31.463,87.84659160293495,7.905022844048664,3,498,,
seed3,4,adaptive,True,80.44,5,5,0,0.395,8037,8031,0.795,-1.272,1.884,-25.637,24.326,-25.489,27.732,227.69,3.001,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,357,5743742,1787359,31.118,True,85.434,False,0.0,0.0,1,0,0,1785811314.425611,1785811314.425611,1785811343.816077,,,,,,2,0.539612,0.0,,,,,,,,,,,,,,,,,,,,,,,5106.824773413898,1.635537003021148,0.38186753474320245,1.2522076072507553,0.7433301329305135,31.118,84.69534872961914,8.275715315248808,2,333,,
seed3,5,full,True,78.28,5,5,0,0.394,7821,7821,0.919,-1.175,2.001,-27.545,24.145,-28.841,25.233,224.836,3.002,0.147,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,552,9738521,9738521,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,16899.290476190476,3.7719358333333335,1.1729959404761905,2.597286623809524,1.3087893738095238,100.0,90.31717195021601,8.023566149272295,4,424,,
seed3,5,sector,True,80.0,5,5,0,0.294,7993,7988,0.562,-1.368,2.208,-25.878,24.184,-24.481,28.202,229.017,3.001,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,468,7854601,2514677,32.015,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5473.748299319728,1.5201246054421769,0.39236855328798187,1.1263056439909298,0.6370762562358276,32.015,87.39325619241318,8.148778469203274,4,445,,
seed3,5,adaptive,True,77.06,5,5,0,0.345,7700,7693,0.738,-1.294,1.848,-25.811,24.152,-24.09,26.983,221.578,3.001,0.04,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,483,8429417,2631781,31.221,True,89.027,False,0.0,0.0,1,0,0,1785811580.966251,1785811580.966251,1785811643.466788,,,,,,1,0.130123,0.030496,,,,,,,,,,,,,,,,,,,,,,,5550.497807017544,1.5650508815789472,0.4033647390350877,1.1602135350877194,0.6631811995614035,31.221,87.70488350627704,8.401789188656892,4,460,,
seed4,1,full,True,78.86,5,5,1,0.163,7880,7874,1.309,-0.71,1.649,-25.357,23.953,-25.163,25.07,226.547,3.001,0.098,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,479,8366065,8366065,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,16847.614130434784,3.861491413043478,1.179469277173913,2.6804377989130432,1.3515610815217391,100.0,87.49356738048684,7.898715398317571,3,371,,
seed4,1,sector,True,78.94,5,5,0,0.344,7888,7881,1.298,-0.707,1.618,-28.632,23.976,-25.112,25.043,225.085,3.008,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,473,8416920,2623460,31.169,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5652.587443946189,1.5552053766816143,0.40176013228699553,1.1520051681614352,0.6604618408071748,31.169,87.14480381312889,8.168953315010354,5,451,,
seed4,1,adaptive,True,79.0,5,5,0,0.353,7895,7890,1.068,-1.04,1.674,-25.584,23.896,-25.324,24.641,224.515,3.002,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,467,8349266,2628880,31.486,True,88.437,False,0.0,0.0,1,0,0,1785811843.599429,1785811843.599429,1785811853.849227,,,,,,2,0.459671,0.0,,,,,,,,,,,,,,,,,,,,,,,5741.986363636363,1.5974578022727273,0.4083008181818182,1.1877595454545455,0.678561075,31.486,86.6886455347901,8.439134500603876,5,445,,
seed4,2,full,True,77.78,5,5,0,0.318,7771,7764,1.103,-1.004,1.518,-25.178,24.0,-25.358,26.59,223.694,3.002,0.096,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,453,8181726,8181726,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,16856.848297213623,3.9241666873065015,1.163916040247678,2.758769241486068,1.421498987616099,100.0,84.45292004667164,7.535144778347086,4,327,,
seed4,2,sector,True,80.14,5,5,0,0.205,8008,8001,1.108,-1.006,1.965,-25.334,24.601,-25.345,24.642,226.222,3.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,396,6715231,2172985,32.359,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5606.402702702702,1.6200368648648649,0.40730402162162166,1.2111709,0.703860127027027,32.359,85.21507357688101,8.032622416700331,5,375,,
seed4,2,adaptive,True,78.94,5,5,0,0.424,7889,7889,1.074,-1.016,1.84,-28.782,24.119,-25.367,26.764,225.313,3.002,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,531,9543768,2953575,30.948,True,90.207,False,0.0,0.0,1,0,0,1785812108.173849,1785812108.173849,1785812118.713752,,,,,,1,0.089926,0.409524,,,,,,,,,,,,,,,,,,,,,,,5657.081349206349,1.5371854742063493,0.4108210357142857,1.1248619424603175,0.6344816547619048,30.948,87.75344266597479,8.324787446298627,5,509,,
seed4,3,full,True,79.69,5,5,0,0.373,7962,7954,1.465,-0.309,1.605,-25.613,24.319,-25.325,25.184,227.91,3.018,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,436,7257718,7257718,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,16184.507082152975,4.001826090651559,1.176006121813031,2.8241260509915014,1.4426487705382436,100.0,90.27368589713532,7.683776474928557,4,357,,
seed4,3,sector,True,77.45,5,5,0,0.333,7738,7732,1.128,-0.958,1.548,-25.837,24.064,-25.405,27.796,223.216,3.001,1.48,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,450,7884505,2556009,32.418,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5800.035460992908,1.5719584680851062,0.41513136643026005,1.155478841607565,0.655012829787234,32.418,85.28818459850761,8.072745250233782,6,429,,
seed4,3,adaptive,True,78.88,5,5,0,0.263,7881,7877,1.153,-0.95,1.986,-25.109,24.26,-25.27,26.613,225.499,3.001,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,415,7197865,2280491,31.683,True,87.711,False,0.0,0.0,1,0,0,1785812371.627198,1785812371.627198,1785812382.54738,,,,,,1,0.129889,0.140977,,,,,,,,,,,,,,,,,,,,,,,5608.933161953728,1.6317131028277636,0.40332209511568123,1.226618236503856,0.7127546195372751,31.683,84.58852814717007,8.019542920857793,4,393,,
seed4,4,full,True,78.15,5,5,0,0.342,7809,7801,1.38,-0.579,1.953,-28.419,24.086,-25.265,26.624,224.361,3.001,0.035,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,435,7173332,7173332,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,15946.415954415954,3.808104729344729,1.1416813390313392,2.6647551054131053,1.354035225071225,100.0,90.2142599296827,7.504779802206589,5,356,,
seed4,4,sector,True,79.14,5,5,0,0.247,7909,7901,1.123,-0.968,1.676,-25.329,24.251,-25.293,25.351,226.127,3.001,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,411,7258828,2374639,32.714,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5911.748051948052,1.6000563246753248,0.4122606077922078,1.1861680389610392,0.6802960493506494,32.714,83.40913173754932,8.073933274716333,4,389,,
seed4,4,adaptive,True,80.05,5,5,0,0.307,7999,7998,1.146,-0.952,1.762,-25.71,24.025,-25.398,26.474,225.554,3.002,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,501,9078425,2847800,31.369,True,89.222,False,0.0,0.0,1,0,0,1785812635.387846,1785812635.387846,1785812646.066405,,,,,,2,0.681406,0.0,,,,,,,,,,,,,,,,,,,,,,,5791.970464135021,1.5474784324894515,0.40629475105485235,1.139638717299578,0.6486708481012659,31.369,84.91482783474096,8.687440327162538,4,478,,
seed4,5,full,True,78.65,5,5,0,0.233,7861,7858,1.115,-0.943,1.821,-28.692,24.058,-25.48,25.147,225.523,3.007,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,392,6351015,6351015,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,15744.625,3.938976282051282,1.1309485512820514,2.806375955128205,1.4685205961538461,100.0,88.07351417790859,7.630108470314379,5,317,,
seed4,5,sector,True,78.69,5,5,0,0.379,7864,7860,1.381,-0.523,1.309,-23.915,23.888,-25.329,26.581,225.082,3.002,0.102,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,405,7022493,2241861,31.924,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,5659.9338624338625,1.6616085185185185,0.40907593386243385,1.2511471693121694,0.7296556640211641,31.924,86.21133002712833,7.988187410108987,3,381,,
seed4,5,adaptive,True,78.32,5,5,0,0.265,7826,7824,1.235,-0.803,1.807,-25.2,23.92,-25.141,25.083,224.49,3.001,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,466,8809105,2757839,31.307,True,88.841,False,0.0,0.0,1,0,0,1785812900.48537,1785812900.48537,1785812910.684525,,,,,,1,0.099813,0.304621,,,,,,,,,,,,,,,,,,,,,,,6048.822323462415,1.6277276537585421,0.4210908701594533,1.205289271070615,0.6935226583143508,31.307,85.15242377792998,8.192836843567349,4,443,,
seed5,1,full,True,80.76,5,5,0,0.364,8069,8069,1.076,-1.01,1.9,-26.582,25.203,-26.262,25.989,231.374,3.073,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,365,6911039,6911039,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,17936.80291970803,4.711164160583942,1.2782522153284672,3.4314221313868614,1.8030668576642335,100.0,86.57580754056734,7.677284117158496,4,278,,
seed5,1,sector,True,78.69,5,5,0,0.361,7861,7857,1.117,-0.985,1.405,-24.965,25.037,-26.202,26.023,226.014,3.001,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,336,6549872,1995807,30.471,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6106.3,1.9589572290322579,0.4413846483870968,1.5162732870967741,0.9063580451612903,30.471,84.06013713927891,7.967862435183238,4,314,,
seed5,1,adaptive,True,80.89,5,5,0,0.379,8082,8081,1.093,-1.019,2.075,-26.169,23.89,-25.984,26.184,228.362,3.002,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,421,8545642,2531982,29.629,True,88.361,False,0.0,0.0,1,0,0,1785813165.692565,1785813165.692565,1785813176.38209,,,,,,3,0.718908,6.1e-05,,,,,,,,,,,,,,,,,,,,,,,6144.090909090909,1.8967009494949496,0.4508046641414141,1.4443806287878789,0.8395459116161617,29.629,84.93443529702616,8.19309464177245,5,401,,
seed5,2,full,True,79.59,5,5,0,0.259,7951,7943,1.148,-0.943,1.741,-24.917,24.025,-28.166,26.252,226.329,3.002,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,378,7820613,7820613,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,19293.996197718632,4.796075627376426,1.3108404258555133,3.4837488326996198,1.861095319391635,100.0,86.4982172938277,7.718091710812854,1,264,,
seed5,2,sector,True,78.74,5,5,0,0.415,7866,7866,1.168,-0.928,1.989,-24.754,23.86,-25.5,26.351,226.507,3.001,0.07,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,407,8097881,2401461,29.655,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6027.589005235602,1.8507846937172774,0.4465513272251309,1.4026531204188482,0.810727662303665,29.655,86.20036268359962,8.118366375862303,5,387,,
seed5,2,adaptive,True,80.33,5,5,0,0.403,8024,8020,1.195,-0.897,1.825,-24.759,23.868,-26.071,26.478,230.964,3.002,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,418,8139021,2402780,29.522,True,88.517,False,0.0,0.0,1,0,0,1785813432.590187,1785813432.590187,1785813443.089424,,,,,,1,0.120008,0.247264,,,,,,,,,,,,,,,,,,,,,,,5862.234096692112,1.9156785470737914,0.4455339211195929,1.46865531043257,0.859385134860051,29.522,88.39479722707743,8.002801390974584,3,396,,
seed5,3,full,True,78.61,5,5,0,0.3,7852,7848,1.088,-1.028,2.047,-25.186,25.353,-25.774,26.523,226.259,3.001,0.036,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,393,8010603,8010603,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,19489.07046979866,4.886980738255033,1.3860430536912751,3.499424389261745,1.832398110738255,100.0,86.39479273671331,7.714823251530977,5,303,,
seed5,3,sector,True,78.88,5,5,0,0.344,7879,7874,1.017,-1.076,2.048,-24.596,23.992,-26.121,26.398,226.19,3.002,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,414,8554626,2651445,30.994,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,6561.755784061696,1.8836297789203085,0.4644071670951157,1.4177313753213368,0.8275145861182519,30.994,86.67388411037228,8.108006876196436,5,394,,
seed5,3,adaptive,True,78.94,5,5,0,0.416,7886,7884,1.014,-1.049,1.77,-25.332,24.609,-26.257,25.817,224.624,3.001,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,325,6020268,1804476,29.973,True,85.231,False,0.0,0.0,1,0,0,1785813697.648651,1785813697.648651,1785813761.417751,,,,,,1,0.679646,0.0,,,,,,,,,,,,,,,,,,,,,,,5685.18,1.9405417566666667,0.43199010000000004,1.5069986233333335,0.8997125533333333,29.973,85.47789606872392,8.061589460545921,4,304,,
