map,run,mode,experiment_profile,success,run_valid,monitor_type,monitor_flight_cpu_pct,live_cloud_enabled,preflight_ready,preflight_cloud_messages,preflight_odom_messages,goal_messages,position_command_messages,trajectory_flag2_messages,trajectory_flag3_messages,guard_stop_detected,guard_stop_time_s,first_position_command_s,first_trajectory_flag2_s,first_trajectory_flag3_s,max_position_command_gap_s,first_motion_s,start_pose_error_m,start_pose_valid,odom_gap_limit_s,max_odom_gap_s,odom_gap_valid,mission_time_s,waypoints_reached,n_waypoints,collisions,min_clearance_m,static_pcd_collisions,static_pcd_min_distance_m,static_pcd_clearance_m,static_pcd_contact_r015,static_pcd_contact_r020,static_pcd_contact_r025,static_pcd_episodes_r015,static_pcd_episodes_r020,static_pcd_episodes_r025,contact_event_count,first_contact_kind,first_contact_time_s,first_contact_distance_m,first_contact_x,first_contact_y,first_contact_z,first_contact_speed_mps,first_contact_nearest_x,first_contact_nearest_y,first_contact_nearest_z,forensics_json,samples,clearance_samples,final_x,final_y,final_z,min_x,max_x,min_y,max_y,path_length_m,max_speed_mps,closest_final_goal_distance_m,observed_open_time_s,observed_open_x,observed_open_y,observed_close_time_s,observed_close_x,observed_close_y,trap_collisions,trap_min_surface_distance_m,trap_clearance_m,trap_x,trap_y,trigger_x,trigger_y,trigger_mismatch_deg,trap_count,trap_spacing_m,trap_start_offset_m,trap_first_distance_m,trap_last_distance_m,trigger_speed_mps,trap_input_time_s,trap_kept_time_s,trap_keep_delay_s,input_body_relative_deg,input_velocity_relative_deg,kept_body_relative_deg,kept_velocity_relative_deg,trigger_trap_distance_m,trigger_trap_body_relative_deg,trigger_trap_velocity_relative_deg,trigger_trap_angular_radius_deg,trigger_predicted_x,trigger_predicted_y,trigger_trap_nudge_deg,trigger_trap_nudge_lateral_m,event,valid_spawn,invalid_reasons,spawn_time_s,spawn_wall_time_s,trigger_evaluation_time_s,trigger_evaluation_wall_time_s,side,trigger_threshold_x,trigger_z,trigger_yaw_deg,trigger_velocity_yaw_deg,trigger_cruise_duration_s,trigger_cruise_qualified,min_trigger_speed_mps,min_cruise_s,max_trigger_abs_y_m,max_trigger_velocity_yaw_deg,trigger_abs_y_diagnostic_ok,trigger_velocity_yaw_diagnostic_ok,wall_x,blocker_x,blocker_y,wall_y_min,wall_y_max,short_endpoint_y,short_endpoint_x,long_endpoint_y,long_endpoint_x,short_endpoint_inner_edge_deg,long_endpoint_inner_edge_deg,barrier_frame,local_blocker_forward_m,local_short_endpoint_forward_m,local_short_endpoint_lateral_m,local_long_endpoint_forward_m,local_long_endpoint_lateral_m,wall_radius_m,wall_height_m,wall_cylinder_count,wall_center_spacing_m,wall_point_count,horizon_m,intensity,matched_prefix,filter_half_angle_deg,filter_stall_v,filter_stall_t,filter_resume_v,filter_resume_t,filter_velocity_yaw_update_v,filter_frames,filter_input_points,filter_kept_points,filter_kept_pct,filter_armed,filter_armed_duty_pct,filter_open,filter_open_duty_pct,filter_open_point_duty_pct,filter_arm_transitions,filter_open_transitions,filter_close_transitions,filter_first_transition_time_s,filter_first_arm_time_s,filter_first_stall_candidate_time_s,filter_first_open_stall_start_time_s,filter_first_open_time_s,filter_first_open_delay_s,filter_first_close_time_s,filter_first_open_duration_s,filter_stall_candidate_count,filter_max_stall_candidate_duration_s,filter_min_armed_closed_speed_mps,recovery_triggered,recovery_reclosed,recovery_spawn_after_arm,recovery_open_after_spawn,recovery_open_during_hold,recovery_success,mission_driver_phase,mission_driver_start_delay_s,mission_driver_approach_radius_m,mission_driver_hold_low_speed_s,mission_driver_low_speed_v,mission_driver_approach_start_time_s,mission_driver_approach_start_wall_time_s,mission_driver_approach_start_speed_mps,mission_driver_hold_start_time_s,mission_driver_hold_start_wall_time_s,mission_driver_hold_start_speed_mps,mission_driver_hold_start_distance_m,mission_driver_release_time_s,mission_driver_release_wall_time_s,mission_driver_release_speed_mps,mission_driver_release_low_speed_duration_s,pts_mean,total_ms_mean,raycast_ms_mean,update_ms_mean,inflation_ms_mean,kept_pct,fsm_cpu_pct,filter_cpu_pct,monitor_cpu_pct,perf_row_start,perf_row_end,input_distance_m,kept_distance_m
seed3,5,sector_v18,,True,,,,,,,,,,,,,,,,,,,,,,,,24.56,5,5,0,0.33,0,,,,,,,,,0,,,,,,,,,,,,2451,1979,0.823,-1.187,1.681,-27.36,24.743,-25.717,27.748,213.653,11.951,1.444,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,132,2702593,1104799,40.879,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,9398.268518518518,2.985231898148148,0.5827207314814815,2.4010437777777778,1.6113426851851853,40.879,97.74432223989454,9.910336206462407,23.014973590412527,3,111,,
seed3,5,adaptive_v1,,True,,,,,,,,,,,,,,,,,,,,,,,,234.15,5,5,0,0.359,0,,,,,,,,,0,,,,,,,,,,,,22625,18375,1.491,0.073,1.541,-25.532,24.101,-26.732,24.964,223.288,1.004,0.0,1786209071.682834,23.537,23.419,1786209066.822714,20.327,20.606,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,1537,26305657,23570568,89.603,False,0.0,False,80.872,82.473,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,14649.563069908814,2.3248153176291795,0.9706345167173253,1.352931886018237,0.535392664893617,89.603,96.333597812591,9.347552790271227,14.253563949608273,5,1321,,
seed3,5,adaptive_v4,,True,,,,,,,,,,,,,,,,,,,,,,,,56.97,5,5,0,0.316,0,,,,,,,,,0,,,,,,,,,,,,5690,4702,0.809,-1.242,1.821,-25.485,24.173,-24.702,27.277,218.951,4.003,1.482,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,344,6211373,2632299,42.379,True,88.663,False,0.0,0.0,1,0,0,1786209278.570078,1786209278.570078,1786209325.349563,,,,,,1,0.070026,0.302799,,,,,,,,,,,,,,,,,,,,,,,7890.0,1.9766986719242903,0.5082224952681388,1.4673121545741326,0.8682045299684542,42.379,90.64657342611119,9.488784401352861,18.7385608400573,5,322,,
seed3,5,adaptive_v7,,True,,,,,,,,,,,,,,,,,,,,,,,,35.31,5,5,0,0.532,0,,,,,,,,,0,,,,,,,,,,,,3463,2692,0.617,-1.355,2.265,-26.963,24.007,-24.264,30.288,226.521,7.001,0.045,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,188,3439728,1413919,41.106,True,79.787,False,0.0,0.0,1,0,0,1786209345.651889,1786209345.651889,1786209379.251987,,,,,,1,0.642427,0.0,,,,,,,,,,,,,,,,,,,,,,,7841.93125,2.3463024,0.48955049375000004,1.8554327750000001,1.194253275,41.106,84.82016837875051,9.17736577054637,19.81698425236714,5,165,,
seed3,5,adaptive_v10,,True,,,,,,,,,,,,,,,,,,,,,,,,25.36,5,5,1,0.133,0,,,,,,,,,1,live_cloud,20.452,0.17988,17.03380012512207,-25.560230255126953,2.6064600944519043,9.70332,17.081819534301758,-25.733240127563477,2.6173698902130127,,2529,1918,0.6,-1.303,1.885,-26.926,23.985,-26.021,27.906,216.588,10.001,1.434,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,136,2619922,1033281,39.439,True,80.882,False,0.0,0.0,1,0,0,1786209390.042597,1786209390.042597,1786209391.95239,,,,,,2,0.580085,0.0,,,,,,,,,,,,,,,,,,,,,,,8463.18018018018,2.5375662522522524,0.5005627387387388,2.0356853513513515,1.323390054054054,39.439,92.95029624810311,9.691792883038548,22.274324913918228,4,115,,
seed3,5,adaptive_v14,,True,,,,,,,,,,,,,,,,,,,,,,,,24.95,5,5,0,0.231,0,,,,,,,,,0,,,,,,,,,,,,2447,1770,0.363,-1.408,1.332,-28.251,24.003,-25.167,27.535,214.478,11.92,1.454,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,141,2875858,1228971,42.734,True,75.887,False,0.0,0.0,1,0,0,1786209425.28705,1786209425.28705,1786209426.976979,,,,,,1,0.040046,0.443128,,,,,,,,,,,,,,,,,,,,,,,9278.265486725664,2.7772691681415926,0.5560556814159292,2.2199168230088495,1.4646109734513275,42.734,92.86967218818424,9.833604023947817,22.861480934188812,4,117,,
seed3,5,adaptive_v18,,True,,,,,,,,,,,,,,,,,,,,,,,,24.98,5,5,0,0.406,0,,,,,,,,,0,,,,,,,,,,,,2491,1901,0.109,-1.453,2.047,-27.271,23.971,-23.948,27.775,220.655,11.776,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,161,3173085,1309333,41.264,True,73.913,False,0.0,0.0,1,0,0,1786209460.586326,1786209460.586326,1786209462.476529,,,,,,2,0.059826,0.418082,,,,,,,,,,,,,,,,,,,,,,,8830.597014925374,2.7578777014925375,0.5723741567164179,2.1840532164179107,1.4367783656716417,41.264,95.79837923259342,10.177328661934903,21.823175374247953,4,138,,
seed4,1,full_v1,,True,,,,,,,,,,,,,,,,,,,,,,,,232.12,5,5,0,0.333,0,,,,,,,,,0,,,,,,,,,,,,23168,19939,1.098,-1.014,1.659,-23.796,24.216,-25.311,24.242,222.77,1.004,0.076,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,1192,20644762,20644762,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,16698.91016781836,2.6999680157946693,1.105181105626851,1.5935598726554787,0.6412524728529121,100.0,96.32164009217978,7.901530495781421,17.04267401093357,6,1019,,
seed4,1,full_v4,,True,,,,,,,,,,,,,,,,,,,,,,,,58.94,5,5,2,0.063,0,,,,,,,,,2,live_cloud,19.4366,0.17384,-13.108940124511719,24.691110610961914,2.0927200317382812,3.96724,-13.271519660949707,24.740339279174805,2.0557799339294434,,5883,4960,1.247,-0.817,1.796,-25.175,24.025,-25.406,26.668,225.116,4.017,1.491,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,311,5644767,5644767,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,17653.89211618257,4.50536958506224,1.2145633817427386,3.2895178838174273,1.7620614937759336,100.0,87.51091528344315,7.99080460445314,18.76377416522635,5,246,,
seed4,1,full_v7,,True,,,,,,,,,,,,,,,,,,,,,,,,33.91,5,5,1,0.066,0,,,,,,,,,1,live_cloud,3.4967,0.17208,19.476150512695312,19.187469482421875,1.7735899686813354,6.81344,19.462629318237305,19.35654067993164,1.7444599866867065,,3322,2258,1.111,-0.949,1.729,-24.954,23.973,-25.42,25.155,218.775,7.0,1.461,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,191,3819273,3819273,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,20023.092857142856,5.927639714285714,1.3450601357142857,4.581083785714286,2.722173642857143,100.0,90.93476860719277,8.075477946912782,21.120008069708533,3,143,,
seed4,1,full_v10,,True,,,,,,,,,,,,,,,,,,,,,,,,27.14,5,5,1,0.189,0,,,,,,,,,1,live_cloud,3.712,0.18886,20.49591064453125,21.146860122680664,2.0929501056671143,7.79667,20.467439651489258,21.33268928527832,2.074850082397461,,2709,2075,1.377,-0.488,1.264,-28.569,24.024,-25.288,24.36,223.327,10.0,0.037,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,162,3118816,3118816,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,19352.1214953271,6.22844121495327,1.331731859813084,4.895261205607477,2.978520168224299,100.0,97.12946009834391,8.096067961504769,22.44098609516852,5,112,,
seed4,1,full_v14,,True,,,,,,,,,,,,,,,,,,,,,,,,25.87,5,5,6,0.014,0,,,,,,,,,6,live_cloud,4.4462,0.12952,20.560710906982422,21.980239868164062,1.8782199621200562,11.33763,20.4773006439209,21.882619857788086,1.8951799869537354,,2581,1975,1.085,-0.998,0.858,-27.953,24.001,-24.428,24.111,224.813,12.078,0.045,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,133,2625914,2625914,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,19906.488372093023,6.3041733720930235,1.3949747906976744,4.907872697674419,3.0291307441860464,100.0,90.32846432618446,8.321270357132049,23.419110838976454,5,91,,
seed4,1,full_v18,,True,,,,,,,,,,,,,,,,,,,,,,,,26.44,5,5,1,0.102,0,,,,,,,,,1,live_cloud,6.6272,0.10213,7.986820220947266,22.067440032958984,1.9867600202560425,11.42864,7.970399856567383,21.967910766601562,1.9708499908447266,,2595,1870,1.086,-0.941,1.474,-25.007,23.989,-24.777,24.581,222.229,11.638,0.042,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,134,2448507,2448507,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,18563.582417582416,5.93765989010989,1.260628956043956,4.675800318681319,2.8894812527472524,100.0,91.9013896904287,8.024769310662798,22.119670766166294,4,95,,
seed4,1,sector_v1,,True,,,,,,,,,,,,,,,,,,,,,,,,236.24,5,5,0,0.365,0,,,,,,,,,0,,,,,,,,,,,,23610,19942,1.449,-0.364,1.999,-24.831,24.357,-25.358,24.67,224.198,1.004,0.035,1786209954.990438,0.113,0.09,1786209976.601145,13.991,14.428,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,1461,26172608,21828331,83.401,False,0.0,False,67.42,68.273,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,14334.28783151326,2.1606124492979717,0.9130390429017161,1.2462360858034323,0.5058078533541341,83.401,95.97101613736017,9.437166997082775,15.3976661904993,5,1287,,
seed4,1,sector_v4,,True,,,,,,,,,,,,,,,,,,,,,,,,59.13,5,5,0,0.292,0,,,,,,,,,0,,,,,,,,,,,,5907,4986,1.15,-0.927,2.044,-24.89,23.968,-23.991,24.563,224.397,4.009,0.0,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,321,5833939,2601526,44.593,False,0.0,False,0.0,0.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8326.761092150171,1.9355284539249147,0.5076010955631399,1.4267387542662116,0.8448063174061434,44.593,86.40346655311838,9.488603077170294,18.580388936406333,5,298,,
seed4,1,sector_v7,,True,,,,,,,,,,,,,,,,,,,,,,,,36.17,5,5,4,0.033,0,,,,,,,,,4,live_cloud,3.9106,0.16778,16.799339294433594,18.028099060058594,1.0484199523925781,6.91698,16.685590744018555,18.14936065673828,1.0709500312805176,,3491,2712,1.442,-0.26,1.698,-23.939,23.985,-25.207,27.227,226.346,7.001,0.048,1786210280.691808,-16.29,27.005,1786210282.022255,-23.692,24.411,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,155,2883712,1281730,44.447,False,0.0,False,3.871,4.579,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8664.984126984127,2.7117533571428574,0.5516075714285714,2.1587544920634922,1.4075931507936508,44.447,85.92566435512556,8.933903568165944,21.329316173917,5,131,,
seed4,1,sector_v10,,True,,,,,,,,,,,,,,,,,,,,,,,,28.51,5,5,1,0.013,0,,,,,,,,,1,live_cloud,3.5341,0.1879,20.080520629882812,21.21722984313965,1.0321300029754639,9.84024,20.208580017089844,21.354219436645508,1.0439499616622925,,2798,1989,1.091,-1.025,1.214,-24.909,24.028,-26.779,27.155,224.463,9.999,0.0,1786210316.475997,20.16,21.274,1786210317.455957,24.025,24.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,143,2710229,1201745,44.341,False,0.0,False,4.895,6.198,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,8277.854545454546,2.548990372727273,0.4965932545454545,2.051211109090909,1.3453079181818182,44.341,89.2993854474376,8.688606542205251,22.14364735450581,5,115,,
seed4,1,sector_v14,,True,,,,,,,,,,,,,,,,,,,,,,,,26.19,5,5,1,0.194,0,,,,,,,,,1,live_cloud,13.2466,0.19385,-22.809680938720703,-5.986810207366943,2.6447598934173584,7.60811,-23.000890731811523,-5.960849761962891,2.663330078125,,2614,2215,1.156,-0.938,0.989,-25.004,24.003,-24.181,25.521,213.368,11.691,1.488,1786210364.281146,-22.655,-4.214,1786210366.495752,-24.928,-21.37,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,140,2874160,1456825,50.687,False,0.0,False,14.286,18.223,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,9638.471153846154,3.040008480769231,0.5917096057692307,2.4470478557692306,1.5976896346153846,50.687,90.04605846620849,9.523015338496515,21.727909191903628,4,108,,
seed4,1,sector_v18,,True,,,,,,,,,,,,,,,,,,,,,,,,26.11,5,5,3,0.032,0,,,,,,,,,3,live_cloud,4.8368,0.10352,13.725199699401855,24.565359115600586,1.922950029373169,9.57657,13.697349548339844,24.467050552368164,1.9063299894332886,,2560,2102,0.996,-1.03,1.447,-28.057,23.991,-26.974,29.079,216.465,11.73,1.433,1786210392.419349,14.198,24.426,1786210395.095448,-8.589,25.868,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,129,2509984,1256593,50.064,False,0.0,False,11.628,14.834,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,9762.510204081633,3.251507469387755,0.6284212448979593,2.621914367346939,1.7198794795918368,50.064,95.25878083114075,9.238393767775031,20.62236445991311,3,101,,
seed4,1,adaptive_v1,,True,,,,,,,,,,,,,,,,,,,,,,,,235.77,5,5,0,0.323,0,,,,,,,,,0,,,,,,,,,,,,22952,19319,1.47,-0.279,1.747,-25.331,24.457,-26.821,24.708,224.767,1.004,0.073,1786210455.145839,20.001,19.48,1786210445.710181,13.482,13.852,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,1345,22767927,20486528,89.98,False,0.0,False,81.71,82.16,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,14690.571308724831,2.3893470192953017,0.9852590738255033,1.4028607860738256,0.5669600343959732,89.98,95.15859851734041,8.93993000164452,16.826547103017262,5,1197,,
seed4,1,adaptive_v4,,True,,,,,,,,,,,,,,,,,,,,,,,,58.38,5,5,0,0.44,0,,,,,,,,,0,,,,,,,,,,,,5799,4866,1.145,-0.943,1.466,-28.975,23.963,-23.941,26.308,224.185,4.001,1.484,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,317,5534399,2390951,43.202,True,87.697,False,0.0,0.0,1,0,0,1786210670.702051,1786210670.702051,1786210678.126208,,,,,,3,0.410568,0.0,,,,,,,,,,,,,,,,,,,,,,,7724.972413793103,1.9404348103448277,0.48236450344827586,1.4569462413793104,0.8662910965517241,43.202,87.5317236859181,9.356228446742154,18.29818839189619,5,295,,
seed4,1,adaptive_v7,,True,,,,,,,,,,,,,,,,,,,,,,,,35.71,5,5,1,0.034,0,,,,,,,,,1,live_cloud,15.8322,0.19946,-21.03809928894043,14.098790168762207,2.537760019302368,6.97504,-20.852819442749023,14.027400016784668,2.556610107421875,,3560,2959,1.129,-0.943,1.478,-25.316,23.997,-25.408,26.598,226.353,7.0,0.045,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,149,2632873,1070681,40.666,True,73.154,False,0.0,0.0,1,0,0,1786210739.808285,1786210739.808285,1786210743.528114,,,,,,2,0.259694,0.0,,,,,,,,,,,,,,,,,,,,,,,7699.245901639344,2.4571857295081965,0.5256577213114754,1.9303401147540984,1.248649286885246,40.666,85.03543031859246,9.150322640357542,20.49287488721675,5,127,,
seed4,1,adaptive_v10,,True,,,,,,,,,,,,,,,,,,,,,,,,26.89,5,5,2,0.02,0,,,,,,,,,2,live_cloud,9.2077,0.14064,-12.054030418395996,23.34033966064453,1.80007004737854,9.96418,-12.177229881286621,23.40774917602539,1.792449951171875,,2679,2054,1.095,-1.001,1.419,-28.419,23.997,-23.975,26.802,225.571,9.995,0.041,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,127,2270002,889955,39.205,True,68.504,False,0.0,0.0,1,0,0,1786210785.190383,1786210785.190383,1786210806.150807,,,,,,2,0.049677,0.14236,,,,,,,,,,,,,,,,,,,,,,,7604.376237623763,2.69908799009901,0.48863000990099004,2.2091621188118813,1.4854866336633663,39.205,92.11351979523481,9.487779931679404,22.797765704171645,5,106,,
seed4,1,adaptive_v14,,True,,,,,,,,,,,,,,,,,,,,,,,,27.38,5,5,3,0.086,0,,,,,,,,,3,live_cloud,6.8222,0.19727,3.9581100940704346,21.806079864501953,1.594849944114685,9.28918,3.7989299297332764,21.917980194091797,1.6273000240325928,,2640,1958,1.453,0.265,2.069,-25.069,24.036,-23.966,25.036,222.017,12.222,0.0,1786210827.917467,-11.178,23.096,1786210830.399202,-22.968,24.489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,144,2823024,1346290,47.69,True,72.222,False,3.472,4.711,1,0,0,1786210821.45001,1786210821.45001,1786210842.960183,,,,,,2,0.529546,0.0,,,,,,,,,,,,,,,,,,,,,,,9162.577981651377,2.6711415412844035,0.550899247706422,2.1188586788990826,1.3946155412844037,47.69,88.26930727344177,9.572682898828075,22.562777447445193,5,114,,
seed4,1,adaptive_v18,,True,,,,,,,,,,,,,,,,,,,,,,,,25.95,5,5,0,0.274,0,,,,,,,,,0,,,,,,,,,,,,2500,2051,1.204,-0.89,1.902,-24.95,23.99,-25.336,26.355,212.643,11.556,1.498,1786210878.57601,21.362,-21.378,1786210880.33612,16.466,-15.692,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,1.5,146,3350428,1750457,52.246,True,80.822,False,4.11,6.483,1,0,0,1786210857.750906,1786210857.750906,1786210860.280754,,,,,,1,0.039981,0.420047,,,,,,,,,,,,,,,,,,,,,,,12665.747826086956,3.2347840869565214,0.7335787739130435,2.4999337826086956,1.6307812260869565,52.246,97.9829295738235,9.988363277391128,,5,120,,
seed4,2,full_v1,,True,,,,,,,,,,,,,,,,,,,,,,,,231.69,5,5,0,0.377,0,,,,,,,,,0,,,,,,,,,,,,23144,19796,1.347,-0.644,1.915,-25.213,24.173,-25.297,25.083,221.455,1.003,0.035,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,1195,20690549,20690549,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,16477.224385245903,2.7112124897540983,1.1036936526639345,1.6062361536885246,0.649916600409836,100.0,95.53613083947317,7.759935774303076,16.845069569425554,4,980,,
seed4,2,full_v4,,True,,,,,,,,,,,,,,,,,,,,,,,,58.92,5,5,1,0.008,0,,,,,,,,,1,live_cloud,20.558,0.18239,-15.810099601745605,24.513900756835938,1.5483700037002563,3.99534,-15.9718599319458,24.59716033935547,1.5355700254440308,,5883,4971,1.132,-0.923,2.2,-25.23,23.913,-25.279,26.168,225.205,4.013,0.163,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.0,0.6,1.2,1.5,2.0,0.2,338,6387169,6387169,100.0,False,0.0,True,100.0,100.0,0,0,0,,,,,,,,,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,17763.688,4.45257988,1.204339232,3.246991752,1.746916444,100.0,86.45886477031168,7.657744932806238,18.46391424564205,2,252,,
